teamID,teamID_out,yearID,n
PIT,BRO,1940,21
PIT,BSN,1940,56
PIT,CHN,1940,4
PIT,CIN,1940,10
PIT,DET,1940,4
PIT,NY1,1940,4
PIT,NYA,1940,12
PIT,PHA,1940,4
PIT,PHI,1940,29
PIT,SLA,1940,4
PIT,SLN,1940,16
PIT,WS1,1940,9
CHN,BOS,1940,8
CHN,BRO,1940,1
CHN,BSN,1940,5
CHN,CHA,1940,4
CHN,CIN,1940,8
CHN,CLE,1940,1
CHN,DET,1940,10
CHN,NY1,1940,7
CHN,PHA,1940,4
CHN,PHI,1940,20
CHN,PIT,1940,31
CHN,SLA,1940,12
CHN,SLN,1940,32
CHN,WS1,1940,2
NYA,BOS,1940,31
NYA,BRO,1940,5
NYA,CHA,1940,4
NYA,CIN,1940,24
NYA,CLE,1940,44
NYA,SLA,1940,22
NYA,SLN,1940,1
NYA,WS1,1940,32
SLN,BOS,1940,44
SLN,BRO,1940,24
SLN,BSN,1940,8
SLN,CHA,1940,20
SLN,CHN,1940,70
SLN,CLE,1940,8
SLN,DET,1940,4
SLN,PHA,1940,8
SLN,PHI,1940,12
SLN,SLA,1940,4
SLN,WS1,1940,16
NY1,BOS,1940,6
NY1,BRO,1940,6
NY1,BSN,1940,6
NY1,CHA,1940,1
NY1,CHN,1940,30
NY1,CIN,1940,6
NY1,CLE,1940,72
NY1,DET,1940,4
NY1,NYA,1940,17
NY1,PHI,1940,4
NY1,SLA,1940,4
NY1,SLN,1940,27
NY1,WS1,1940,4
BRO,BOS,1940,18
BRO,BSN,1940,20
BRO,CHA,1940,18
BRO,CHN,1940,41
BRO,CIN,1940,30
BRO,CLE,1940,39
BRO,DET,1940,33
BRO,NY1,1940,62
BRO,NYA,1940,29
BRO,PHA,1940,8
BRO,PHI,1940,16
BRO,PIT,1940,3
BRO,SLA,1940,10
BRO,SLN,1940,59
BRO,WS1,1940,15
NY1,BOS,1941,1
NY1,BRO,1941,2
NY1,BSN,1941,1
NY1,CHA,1941,4
NY1,CHN,1941,42
NY1,CIN,1941,5
NY1,CLE,1941,17
NY1,DET,1941,2
NY1,NYA,1941,36
NY1,PHA,1941,6
NY1,PHI,1941,13
NY1,PIT,1941,4
NY1,SLA,1941,12
NY1,SLN,1941,77
NY1,WS1,1941,28
WS1,BOS,1941,43
WS1,BRO,1941,16
WS1,BSN,1941,20
WS1,CHA,1941,17
WS1,CIN,1941,4
WS1,CLE,1941,18
WS1,DET,1941,10
WS1,NYA,1941,35
WS1,PHA,1941,7
WS1,PHI,1941,1
WS1,PIT,1941,4
WS1,SLA,1941,25
BRO,BOS,1941,2
BRO,BSN,1941,5
BRO,CHA,1941,18
BRO,CHN,1941,83
BRO,CIN,1941,39
BRO,CLE,1941,35
BRO,DET,1941,30
BRO,NY1,1941,54
BRO,NYA,1941,48
BRO,PHI,1941,32
BRO,PIT,1941,102
BRO,SLA,1941,11
BRO,SLN,1941,36
BRO,WS1,1941,7
CIN,BOS,1941,8
CIN,BRO,1941,14
CIN,BSN,1941,27
CIN,CHA,1941,1
CIN,CHN,1941,14
CIN,CLE,1941,17
CIN,DET,1941,4
CIN,NY1,1941,8
CIN,NYA,1941,26
CIN,PHA,1941,2
CIN,PHI,1941,20
CIN,PIT,1941,24
CIN,SLN,1941,19
CIN,WS1,1941,1
SLA,BOS,1941,53
SLA,BRO,1941,5
SLA,BSN,1941,4
SLA,CHA,1941,28
SLA,CIN,1941,5
SLA,CLE,1941,40
SLA,DET,1941,59
SLA,NYA,1941,27
SLA,PHA,1941,24
SLA,WS1,1941,14
PIT,BRO,1941,23
PIT,BSN,1941,52
PIT,CHN,1941,2
PIT,CIN,1941,8
PIT,DET,1941,16
PIT,NY1,1941,4
PIT,PHA,1941,4
PIT,PHI,1941,24
PIT,SLA,1941,4
PIT,SLN,1941,15
PIT,WS1,1941,9
CLE,BOS,1941,32
CLE,BRO,1941,14
CLE,CHA,1941,36
CLE,CHN,1941,2
CLE,CIN,1941,1
CLE,DET,1941,22
CLE,NY1,1941,24
CLE,PHA,1941,25
CLE,PHI,1941,9
CLE,PIT,1941,5
CLE,SLA,1941,11
CLE,SLN,1941,8
CLE,WS1,1941,17
CHA,BOS,1941,10
CHA,CHN,1941,1
CHA,CIN,1941,8
CHA,CLE,1941,52
CHA,NYA,1941,21
CHA,PHA,1941,59
CHA,SLA,1941,8
CHA,SLN,1941,1
CHA,WS1,1941,41
BSN,BOS,1941,18
BSN,BRO,1941,19
BSN,CHN,1941,7
BSN,CIN,1941,12
BSN,CLE,1941,39
BSN,DET,1941,10
BSN,NY1,1941,7
BSN,NYA,1941,12
BSN,PIT,1941,54
BSN,SLN,1941,3
BSN,WS1,1941,8
PHA,BOS,1941,4
PHA,BRO,1941,10
PHA,BSN,1941,5
PHA,CHA,1941,23
PHA,CIN,1941,1
PHA,CLE,1941,4
PHA,DET,1941,3
PHA,NY1,1941,4
PHA,NYA,1941,20
PHA,SLA,1941,36
PHA,SLN,1941,6
PHA,WS1,1941,32
DET,BOS,1941,17
DET,BRO,1941,10
DET,CHA,1941,14
DET,CHN,1941,10
DET,CIN,1941,1
DET,CLE,1941,7
DET,NY1,1941,5
DET,PHA,1941,32
DET,PHI,1941,5
DET,PIT,1941,4
DET,SLA,1941,27
DET,SLN,1941,1
DET,WS1,1941,24
SLN,BRO,1941,16
SLN,BSN,1941,8
SLN,CHA,1941,4
SLN,CHN,1941,48
SLN,CIN,1941,5
SLN,NY1,1941,38
SLN,PHI,1941,4
SLN,PIT,1941,8
PHI,BRO,1941,37
PHI,CHN,1941,6
PHI,CIN,1941,61
PHI,NYA,1941,12
PHI,PHA,1941,4
PHI,PIT,1941,28
PHI,SLA,1941,16
PHI,SLN,1941,16
PHI,WS1,1941,3
NYA,BOS,1941,28
NYA,BRO,1941,2
NYA,CHA,1941,3
NYA,CIN,1941,1
NYA,SLN,1941,2
BOS,CLE,1941,26
BOS,DET,1941,8
BOS,NY1,1941,1
BOS,PHA,1941,80
BOS,PIT,1941,2
BOS,SLA,1941,3
BOS,SLN,1941,20
BOS,WS1,1941,7
CHN,BOS,1941,3
CHN,BRO,1941,26
CHN,BSN,1941,1
CHN,CHA,1941,8
CHN,CIN,1941,14
CHN,CLE,1941,2
CHN,NY1,1941,6
CHN,NYA,1941,4
CHN,PHA,1941,5
CHN,PHI,1941,20
CHN,PIT,1941,31
CHN,SLA,1941,4
CHN,SLN,1941,36
PHA,BOS,1942,3
PHA,BRO,1942,2
PHA,CHA,1942,22
PHA,CHN,1942,1
PHA,CLE,1942,4
PHA,DET,1942,10
PHA,NYA,1942,3
PHA,SLA,1942,45
PHA,SLN,1942,6
PHA,WS1,1942,2
CIN,BOS,1942,4
CIN,BRO,1942,9
CIN,BSN,1942,20
CIN,CHA,1942,2
CIN,CHN,1942,20
CIN,CLE,1942,6
CIN,DET,1942,8
CIN,NY1,1942,4
CIN,NYA,1942,9
CIN,PHA,1942,3
CIN,PHI,1942,21
CIN,PIT,1942,4
CIN,SLA,1942,5
CIN,SLN,1942,42
CIN,WS1,1942,1
NY1,BOS,1942,4
NY1,BRO,1942,47
NY1,BSN,1942,2
NY1,CHN,1942,16
NY1,CIN,1942,3
NY1,DET,1942,2
NY1,NYA,1942,2
NY1,PHA,1942,4
NY1,PHI,1942,8
NY1,PIT,1942,8
NY1,SLN,1942,52
WS1,BOS,1942,34
WS1,BRO,1942,31
WS1,BSN,1942,5
WS1,CHA,1942,3
WS1,CHN,1942,4
WS1,CIN,1942,1
WS1,CLE,1942,21
WS1,DET,1942,23
WS1,NYA,1942,19
WS1,PHA,1942,4
WS1,PHI,1942,2
WS1,SLA,1942,52
WS1,SLN,1942,4
BRO,BOS,1942,6
BRO,BSN,1942,1
BRO,CHA,1942,22
BRO,CHN,1942,87
BRO,CIN,1942,14
BRO,CLE,1942,26
BRO,DET,1942,76
BRO,NY1,1942,54
BRO,NYA,1942,26
BRO,PHI,1942,26
BRO,PIT,1942,37
BRO,SLA,1942,23
BRO,SLN,1942,36
BRO,WS1,1942,16
PIT,BRO,1942,52
PIT,BSN,1942,36
PIT,CHA,1942,8
PIT,CHN,1942,6
PIT,CIN,1942,4
PIT,CLE,1942,16
PIT,DET,1942,16
PIT,PHI,1942,8
PIT,SLN,1942,9
PIT,WS1,1942,6
CHA,BOS,1942,10
CHA,CIN,1942,8
CHA,CLE,1942,42
CHA,DET,1942,12
CHA,NYA,1942,11
CHA,PHA,1942,66
CHA,SLA,1942,18
CHA,SLN,1942,1
CHA,WS1,1942,48
SLA,BOS,1942,51
SLA,BRO,1942,8
SLA,BSN,1942,5
SLA,CHA,1942,36
SLA,CHN,1942,2
SLA,CIN,1942,29
SLA,CLE,1942,45
SLA,DET,1942,48
SLA,NY1,1942,1
SLA,NYA,1942,31
SLA,PHA,1942,38
SLA,PHI,1942,8
SLA,SLN,1942,5
SLA,WS1,1942,42
CLE,BOS,1942,33
CLE,BRO,1942,15
CLE,CHA,1942,44
CLE,DET,1942,22
CLE,NY1,1942,24
CLE,NYA,1942,1
CLE,PHA,1942,29
CLE,PHI,1942,9
CLE,PIT,1942,1
CLE,SLA,1942,14
CLE,SLN,1942,1
CLE,WS1,1942,20
SLN,BRO,1942,1
SLN,CHN,1942,50
SLN,CIN,1942,35
SLN,NY1,1942,62
SLN,PHA,1942,16
SLN,PHI,1942,4
PHI,BRO,1942,15
PHI,BSN,1942,2
PHI,CHN,1942,3
PHI,CIN,1942,39
PHI,NY1,1942,2
PHI,PHA,1942,2
PHI,PIT,1942,40
PHI,SLA,1942,16
PHI,SLN,1942,18
PHI,WS1,1942,1
DET,BOS,1942,39
DET,BRO,1942,9
DET,CHA,1942,8
DET,CHN,1942,13
DET,PHA,1942,32
DET,SLA,1942,2
DET,SLN,1942,4
DET,WS1,1942,9
CHN,BOS,1942,19
CHN,BRO,1942,14
CHN,BSN,1942,21
CHN,CHA,1942,8
CHN,CIN,1942,8
CHN,NY1,1942,4
CHN,NYA,1942,4
CHN,PHA,1942,16
CHN,PHI,1942,16
CHN,PIT,1942,4
CHN,SLA,1942,1
CHN,SLN,1942,32
NYA,BOS,1942,28
NYA,BRO,1942,6
NYA,BSN,1942,15
NYA,CHN,1942,6
NYA,CIN,1942,14
NYA,CLE,1942,4
NYA,DET,1942,4
NYA,PHI,1942,2
NYA,PIT,1942,4
NYA,SLA,1942,9
NYA,SLN,1942,1
NYA,WS1,1942,2
BOS,BRO,1942,4
BOS,CHN,1942,1
BOS,CLE,1942,8
BOS,DET,1942,8
BOS,PHA,1942,27
BOS,PIT,1942,30
BOS,SLA,1942,3
BOS,SLN,1942,16
BOS,WS1,1942,31
BSN,BRO,1942,9
BSN,CHN,1942,10
BSN,CIN,1942,22
BSN,NY1,1942,8
BSN,PIT,1942,27
PHA,BRO,1943,5
PHA,BSN,1943,2
PHA,CHN,1943,8
PHA,CIN,1943,2
PHA,DET,1943,7
PHA,NY1,1943,5
PHA,NYA,1943,4
PHA,SLA,1943,10
PHA,SLN,1943,2
PHA,WS1,1943,7
NY1,BOS,1943,13
NY1,BRO,1943,73
NY1,BSN,1943,4
NY1,CHN,1943,10
NY1,CIN,1943,10
NY1,CLE,1943,20
NY1,DET,1943,2
NY1,NYA,1943,16
NY1,PHA,1943,6
NY1,PHI,1943,8
NY1,PIT,1943,8
NY1,SLA,1943,4
NY1,SLN,1943,29
NY1,WS1,1943,24
SLN,BRO,1943,1
SLN,BSN,1943,5
SLN,CHN,1943,11
SLN,NY1,1943,34
SLN,PHI,1943,6
SLN,PIT,1943,2
SLN,SLA,1943,4
PHI,BOS,1943,6
PHI,BRO,1943,32
PHI,BSN,1943,25
PHI,CHN,1943,67
PHI,CIN,1943,40
PHI,DET,1943,48
PHI,NY1,1943,5
PHI,NYA,1943,4
PHI,PHA,1943,4
PHI,PIT,1943,37
PHI,SLA,1943,17
PHI,SLN,1943,26
PHI,WS1,1943,6
WS1,BOS,1943,14
WS1,BRO,1943,39
WS1,BSN,1943,9
WS1,CHN,1943,4
WS1,CIN,1943,10
WS1,DET,1943,12
WS1,NY1,1943,4
WS1,NYA,1943,59
WS1,PHA,1943,10
WS1,PHI,1943,1
WS1,PIT,1943,6
WS1,SLA,1943,61
WS1,SLN,1943,3
CHN,BOS,1943,9
CHN,BRO,1943,2
CHN,BSN,1943,5
CHN,CIN,1943,56
CHN,PHA,1943,9
CHN,PHI,1943,35
CHN,PIT,1943,10
CHN,SLN,1943,41
CHN,WS1,1943,9
CIN,BOS,1943,4
CIN,BRO,1943,7
CIN,BSN,1943,16
CIN,CHA,1943,2
CIN,CHN,1943,15
CIN,CLE,1943,1
CIN,DET,1943,7
CIN,NY1,1943,4
CIN,NYA,1943,4
CIN,PHA,1943,7
CIN,PHI,1943,25
CIN,PIT,1943,2
CIN,SLN,1943,36
CIN,WS1,1943,1
BRO,BOS,1943,36
BRO,BSN,1943,28
BRO,CHA,1943,19
BRO,CHN,1943,53
BRO,CIN,1943,13
BRO,CLE,1943,24
BRO,DET,1943,34
BRO,NY1,1943,95
BRO,NYA,1943,25
BRO,PHI,1943,45
BRO,PIT,1943,25
BRO,SLA,1943,37
BRO,SLN,1943,48
BRO,WS1,1943,21
BSN,BOS,1943,28
BSN,BRO,1943,19
BSN,CHA,1943,1
BSN,CIN,1943,36
BSN,CLE,1943,10
BSN,NY1,1943,22
BSN,NYA,1943,12
BSN,PHI,1943,8
BSN,PIT,1943,25
BSN,SLN,1943,20
BSN,WS1,1943,4
CHA,BOS,1943,6
CHA,BRO,1943,8
CHA,BSN,1943,12
CHA,CIN,1943,2
CHA,CLE,1943,34
CHA,DET,1943,12
CHA,NY1,1943,1
CHA,PHA,1943,64
CHA,PIT,1943,33
CHA,SLA,1943,7
CHA,SLN,1943,1
CHA,WS1,1943,20
CLE,BOS,1943,28
CLE,BRO,1943,3
CLE,CHA,1943,30
CLE,DET,1943,20
CLE,NY1,1943,32
CLE,NYA,1943,5
CLE,PHA,1943,25
CLE,PHI,1943,9
CLE,PIT,1943,5
CLE,SLA,1943,20
CLE,WS1,1943,5
PIT,BRO,1943,25
PIT,BSN,1943,28
PIT,CHA,1943,8
PIT,CHN,1943,4
PIT,CIN,1943,4
PIT,DET,1943,4
PIT,PHA,1943,2
PIT,PHI,1943,29
PIT,SLA,1943,12
PIT,SLN,1943,4
PIT,WS1,1943,4
SLA,BOS,1943,57
SLA,BRO,1943,24
SLA,BSN,1943,4
SLA,CHA,1943,7
SLA,CHN,1943,5
SLA,CIN,1943,21
SLA,CLE,1943,48
SLA,DET,1943,33
SLA,NY1,1943,8
SLA,NYA,1943,22
SLA,PHA,1943,51
SLA,PHI,1943,12
SLA,PIT,1943,3
SLA,SLN,1943,35
SLA,WS1,1943,49
BOS,BRO,1943,4
BOS,BSN,1943,1
BOS,CHA,1943,3
BOS,CIN,1943,1
BOS,CLE,1943,8
BOS,DET,1943,9
BOS,NY1,1943,7
BOS,PHA,1943,25
BOS,PHI,1943,4
BOS,PIT,1943,30
BOS,SLN,1943,19
BOS,WS1,1943,35
DET,BOS,1943,8
DET,BRO,1943,6
DET,BSN,1943,1
DET,CHA,1943,6
DET,CHN,1943,12
DET,CIN,1943,2
DET,NY1,1943,3
DET,PHA,1943,13
DET,PHI,1943,2
DET,SLA,1943,2
DET,SLN,1943,4
DET,WS1,1943,5
NYA,BRO,1943,2
NYA,BSN,1943,12
NYA,CHN,1943,6
NYA,CIN,1943,14
NYA,CLE,1943,32
NYA,DET,1943,2
NYA,PHA,1943,2
NYA,PHI,1943,3
NYA,PIT,1943,4
NYA,SLA,1943,5
NYA,SLN,1943,1
NYA,WS1,1943,8
PHA,BOS,1944,8
PHA,BRO,1944,39
PHA,BSN,1944,2
PHA,CHA,1944,9
PHA,CHN,1944,15
PHA,CIN,1944,2
PHA,CLE,1944,3
PHA,DET,1944,30
PHA,NYA,1944,1
PHA,PIT,1944,4
PHA,SLA,1944,25
PHA,SLN,1944,4
PHA,WS1,1944,26
NY1,BRO,1944,20
NY1,BSN,1944,3
NY1,CHN,1944,9
NY1,CIN,1944,11
NY1,CLE,1944,20
NY1,NYA,1944,16
NY1,PHA,1944,1
NY1,PHI,1944,1
NY1,PIT,1944,20
NY1,SLA,1944,16
NY1,SLN,1944,15
NY1,WS1,1944,4
PHI,BOS,1944,24
PHI,BRO,1944,3
PHI,BSN,1944,5
PHI,CHA,1944,20
PHI,CHN,1944,56
PHI,CLE,1944,12
PHI,DET,1944,12
PHI,NY1,1944,1
PHI,PHA,1944,4
PHI,PIT,1944,11
PHI,SLA,1944,13
PHI,SLN,1944,9
PHI,WS1,1944,9
BRO,BOS,1944,32
BRO,BSN,1944,31
BRO,CHA,1944,25
BRO,CHN,1944,22
BRO,CIN,1944,6
BRO,CLE,1944,8
BRO,DET,1944,59
BRO,NY1,1944,43
BRO,NYA,1944,22
BRO,PHI,1944,33
BRO,PIT,1944,35
BRO,SLA,1944,17
BRO,SLN,1944,31
BRO,WS1,1944,9
CHN,BOS,1944,21
CHN,BRO,1944,17
CHN,BSN,1944,1
CHN,CIN,1944,50
CHN,CLE,1944,3
CHN,DET,1944,5
CHN,NY1,1944,25
CHN,PHA,1944,16
CHN,PHI,1944,19
CHN,PIT,1944,5
CHN,SLA,1944,2
CHN,SLN,1944,12
CIN,BOS,1944,4
CIN,BRO,1944,9
CIN,BSN,1944,14
CIN,CHA,1944,3
CIN,CHN,1944,14
CIN,CLE,1944,1
CIN,DET,1944,14
CIN,NY1,1944,56
CIN,NYA,1944,4
CIN,PHA,1944,9
CIN,PHI,1944,28
CIN,PIT,1944,2
CIN,SLA,1944,2
CIN,SLN,1944,52
CIN,WS1,1944,2
BSN,BOS,1944,12
BSN,BRO,1944,17
BSN,CHA,1944,5
BSN,CIN,1944,25
BSN,CLE,1944,11
BSN,NY1,1944,2
BSN,PHA,1944,2
BSN,PIT,1944,12
BSN,SLN,1944,20
SLN,BRO,1944,1
SLN,BSN,1944,3
SLN,CHN,1944,4
SLN,CIN,1944,4
SLN,CLE,1944,16
SLN,NY1,1944,31
SLN,PHI,1944,4
SLN,PIT,1944,2
SLN,SLA,1944,28
SLN,WS1,1944,4
CLE,BOS,1944,24
CLE,BRO,1944,3
CLE,CHA,1944,31
CLE,DET,1944,11
CLE,NY1,1944,24
CLE,NYA,1944,12
CLE,PHA,1944,3
CLE,PHI,1944,13
CLE,PIT,1944,1
CLE,SLA,1944,20
CLE,SLN,1944,4
CLE,WS1,1944,5
SLA,BOS,1944,12
SLA,BRO,1944,6
SLA,BSN,1944,7
SLA,CHA,1944,12
SLA,CHN,1944,7
SLA,CIN,1944,18
SLA,CLE,1944,80
SLA,DET,1944,5
SLA,NY1,1944,8
SLA,NYA,1944,18
SLA,PHA,1944,50
SLA,PHI,1944,8
SLA,PIT,1944,3
SLA,SLN,1944,15
SLA,WS1,1944,21
PIT,BOS,1944,30
PIT,BRO,1944,33
PIT,BSN,1944,21
PIT,CHN,1944,2
PIT,CIN,1944,18
PIT,DET,1944,4
PIT,NY1,1944,8
PIT,NYA,1944,4
PIT,PHA,1944,2
PIT,PHI,1944,18
PIT,SLA,1944,13
PIT,SLN,1944,12
BOS,BRO,1944,4
BOS,DET,1944,8
BOS,NY1,1944,4
BOS,PHA,1944,39
BOS,PHI,1944,13
BOS,PIT,1944,22
BOS,SLN,1944,27
BOS,WS1,1944,8
DET,BOS,1944,8
DET,BRO,1944,15
DET,BSN,1944,3
DET,CHN,1944,28
DET,CIN,1944,10
DET,NY1,1944,6
DET,NYA,1944,4
DET,PHA,1944,18
DET,PHI,1944,20
DET,SLA,1944,29
DET,SLN,1944,6
DET,WS1,1944,5
NYA,BRO,1944,10
NYA,BSN,1944,38
NYA,CHA,1944,6
NYA,CHN,1944,7
NYA,CIN,1944,14
NYA,CLE,1944,26
NYA,DET,1944,2
NYA,PHA,1944,3
NYA,PHI,1944,8
NYA,PIT,1944,19
NYA,SLA,1944,5
NYA,SLN,1944,1
NYA,WS1,1944,8
WS1,BOS,1944,17
WS1,BRO,1944,18
WS1,BSN,1944,4
WS1,CHA,1944,6
WS1,CIN,1944,4
WS1,CLE,1944,7
WS1,NY1,1944,2
WS1,NYA,1944,5
WS1,PHA,1944,12
WS1,PHI,1944,2
WS1,SLA,1944,35
CHA,BOS,1944,4
CHA,BRO,1944,4
CHA,BSN,1944,12
CHA,CIN,1944,2
CHA,CLE,1944,40
CHA,DET,1944,12
CHA,NY1,1944,2
CHA,NYA,1944,8
CHA,PHA,1944,47
CHA,PIT,1944,3
CHA,SLA,1944,9
CHA,SLN,1944,1
CHA,WS1,1944,12
NY1,BRO,1945,56
NY1,BSN,1945,12
NY1,CHN,1945,13
NY1,CIN,1945,11
NY1,PHI,1945,5
NY1,PIT,1945,24
NY1,SLA,1945,8
NY1,SLN,1945,22
NY1,WS1,1945,5
PHI,BOS,1945,63
PHI,BRO,1945,38
PHI,BSN,1945,16
PHI,CHA,1945,34
PHI,CHN,1945,58
PHI,CIN,1945,7
PHI,CLE,1945,20
PHI,DET,1945,28
PHI,NY1,1945,25
PHI,NYA,1945,19
PHI,PHA,1945,26
PHI,PIT,1945,7
PHI,SLA,1945,45
PHI,SLN,1945,19
PHI,WS1,1945,39
SLN,BOS,1945,4
SLN,BRO,1945,5
SLN,BSN,1945,19
SLN,CHN,1945,4
SLN,CIN,1945,17
SLN,NY1,1945,4
SLN,PHI,1945,10
SLN,PIT,1945,10
SLN,SLA,1945,4
SLN,WS1,1945,1
BRO,BOS,1945,12
BRO,BSN,1945,5
BRO,CHA,1945,9
BRO,CHN,1945,20
BRO,CIN,1945,14
BRO,CLE,1945,4
BRO,DET,1945,38
BRO,NY1,1945,1
BRO,NYA,1945,23
BRO,PHI,1945,19
BRO,PIT,1945,1
BRO,SLA,1945,1
BRO,SLN,1945,23
BRO,WS1,1945,9
BSN,BOS,1945,12
BSN,BRO,1945,19
BSN,CHA,1945,13
BSN,CHN,1945,48
BSN,CIN,1945,34
BSN,CLE,1945,34
BSN,DET,1945,8
BSN,NY1,1945,20
BSN,PHA,1945,1
BSN,PHI,1945,12
BSN,PIT,1945,12
BSN,SLA,1945,8
BSN,SLN,1945,62
BSN,WS1,1945,7
SLA,BOS,1945,14
SLA,BRO,1945,6
SLA,BSN,1945,5
SLA,CHA,1945,19
SLA,CHN,1945,1
SLA,CIN,1945,26
SLA,CLE,1945,12
SLA,DET,1945,9
SLA,NYA,1945,4
SLA,PHA,1945,57
SLA,PHI,1945,8
SLA,PIT,1945,3
SLA,SLN,1945,12
SLA,WS1,1945,33
WS1,BOS,1945,9
WS1,BRO,1945,16
WS1,BSN,1945,4
WS1,CHA,1945,25
WS1,CHN,1945,1
WS1,CIN,1945,12
WS1,CLE,1945,12
WS1,NY1,1945,2
WS1,NYA,1945,9
WS1,PHA,1945,13
WS1,PHI,1945,1
WS1,SLA,1945,45
CHA,BRO,1945,7
CHA,BSN,1945,17
CHA,CIN,1945,2
CHA,CLE,1945,32
CHA,DET,1945,1
CHA,NY1,1945,4
CHA,NYA,1945,5
CHA,PHA,1945,49
CHA,PHI,1945,5
CHA,PIT,1945,3
CHA,SLA,1945,14
CHA,SLN,1945,2
CHA,WS1,1945,12
PHA,BOS,1945,8
PHA,BRO,1945,20
PHA,BSN,1945,1
PHA,CHA,1945,6
PHA,CHN,1945,17
PHA,CLE,1945,6
PHA,DET,1945,14
PHA,NYA,1945,5
PHA,SLA,1945,23
PHA,SLN,1945,2
PHA,WS1,1945,24
CLE,BOS,1945,17
CLE,BRO,1945,2
CLE,BSN,1945,4
CLE,CHA,1945,14
CLE,CHN,1945,1
CLE,DET,1945,16
CLE,NY1,1945,24
CLE,NYA,1945,15
CLE,PHA,1945,14
CLE,PHI,1945,12
CLE,PIT,1945,4
CLE,SLA,1945,13
CLE,WS1,1945,1
PIT,BOS,1945,30
PIT,BRO,1945,41
PIT,BSN,1945,35
PIT,CHN,1945,6
PIT,CIN,1945,20
PIT,DET,1945,8
PIT,NY1,1945,4
PIT,NYA,1945,9
PIT,PHI,1945,46
PIT,SLA,1945,25
PIT,SLN,1945,12
BOS,BRO,1945,11
BOS,CHN,1945,8
BOS,CIN,1945,4
BOS,CLE,1945,12
BOS,DET,1945,8
BOS,NY1,1945,4
BOS,PHA,1945,28
BOS,PHI,1945,16
BOS,PIT,1945,22
BOS,SLA,1945,1
BOS,SLN,1945,24
BOS,WS1,1945,8
CIN,BOS,1945,28
CIN,BRO,1945,9
CIN,BSN,1945,18
CIN,CHA,1945,19
CIN,CHN,1945,50
CIN,CLE,1945,13
CIN,DET,1945,22
CIN,NY1,1945,4
CIN,PHA,1945,15
CIN,PHI,1945,61
CIN,PIT,1945,32
CIN,SLA,1945,24
CIN,SLN,1945,13
CIN,WS1,1945,14
CHN,BOS,1945,5
CHN,BRO,1945,16
CHN,BSN,1945,5
CHN,CIN,1945,56
CHN,CLE,1945,3
CHN,DET,1945,1
CHN,NY1,1945,20
CHN,NYA,1945,16
CHN,PHA,1945,1
CHN,PHI,1945,33
CHN,PIT,1945,13
CHN,SLA,1945,6
CHN,SLN,1945,40
CHN,WS1,1945,9
DET,BOS,1945,6
DET,BRO,1945,3
DET,BSN,1945,27
DET,CHA,1945,5
DET,CIN,1945,4
DET,CLE,1945,6
DET,NY1,1945,4
DET,NYA,1945,1
DET,PHA,1945,47
DET,PHI,1945,2
DET,PIT,1945,12
DET,SLA,1945,26
DET,SLN,1945,1
DET,WS1,1945,2
NYA,BOS,1945,28
NYA,BRO,1945,13
NYA,BSN,1945,14
NYA,CHN,1945,8
NYA,CIN,1945,12
NYA,CLE,1945,21
NYA,DET,1945,2
NYA,PHA,1945,2
NYA,PHI,1945,7
NYA,PIT,1945,15
NYA,SLN,1945,1
NYA,WS1,1945,9
NY1,BRO,1946,8
NY1,BSN,1946,19
NY1,CHA,1946,6
NY1,CHN,1946,1
NY1,CIN,1946,34
NY1,CLE,1946,8
NY1,DET,1946,6
NY1,PHA,1946,4
NY1,PHI,1946,23
NY1,PIT,1946,25
NY1,SLA,1946,16
NY1,SLN,1946,22
NY1,WS1,1946,8
CIN,BOS,1946,4
CIN,BRO,1946,7
CIN,BSN,1946,31
CIN,CHN,1946,13
CIN,CLE,1946,9
CIN,NY1,1946,34
CIN,NYA,1946,4
CIN,PHA,1946,4
CIN,PHI,1946,24
CIN,PIT,1946,2
CIN,SLN,1946,52
SLN,BSN,1946,18
SLN,CHN,1946,4
SLN,CIN,1946,16
SLN,NY1,1946,5
SLN,PHI,1946,12
CHN,BOS,1946,21
CHN,BRO,1946,18
CHN,BSN,1946,1
CHN,CHA,1946,4
CHN,CIN,1946,1
CHN,CLE,1946,1
CHN,DET,1946,13
CHN,NY1,1946,9
CHN,NYA,1946,16
CHN,PHA,1946,1
CHN,PHI,1946,25
CHN,PIT,1946,28
CHN,WS1,1946,9
PIT,BOS,1946,28
PIT,BRO,1946,24
PIT,BSN,1946,39
PIT,CHA,1946,8
PIT,CHN,1946,4
PIT,CIN,1946,3
PIT,CLE,1946,2
PIT,DET,1946,4
PIT,NY1,1946,5
PIT,NYA,1946,1
PIT,PHI,1946,8
PIT,SLA,1946,12
PIT,SLN,1946,18
BRO,BSN,1946,5
BRO,CHA,1946,6
BRO,CHN,1946,45
BRO,CIN,1946,6
BRO,CLE,1946,4
BRO,DET,1946,22
BRO,NY1,1946,5
BRO,NYA,1946,5
BRO,PHI,1946,31
BRO,PIT,1946,3
BRO,SLN,1946,27
BOS,BRO,1946,4
BOS,CHA,1946,5
BOS,CHN,1946,4
BOS,CLE,1946,53
BOS,DET,1946,17
BOS,NYA,1946,16
BOS,PHA,1946,20
BOS,PIT,1946,52
BOS,SLA,1946,7
BOS,SLN,1946,21
BOS,WS1,1946,8
CHA,BOS,1946,15
CHA,BRO,1946,4
