id,franchID,franchName,wins,losses,R,AB,salary_mean,salary_sum
1996,MIL,Milwaukee Brewers,80,82,894,5662,639117.6470588235,21730000
1996,MIN,Minnesota Twins,78,84,877,5673,700515.1515151515,23117000
1996,NYM,New York Mets,71,91,746,5618,741803.0303030303,24479500
1996,NYY,New York Yankees,92,70,871,5628,1593876.2352941176,54191792
1996,OAK,Oakland Athletics,78,84,861,5630,574135.1351351351,21243000
1996,PHI,Philadelphia Phillies,67,95,650,5499,798011.6279069767,34314500
1996,PIT,Pittsburgh Pirates,73,89,776,5665,657642.8571428572,23017500
1996,SDP,San Diego Padres,91,71,771,5655,944939.0666666667,28348172
1996,SEA,Seattle Mariners,85,76,993,5668,1215544.1470588236,41328501
1996,SFG,San Francisco Giants,68,94,752,5533,1061277.857142857,37144725
1996,STL,St. Louis Cardinals,88,74,759,5502,1220292.9393939395,40269667
1996,TEX,Texas Rangers,90,72,928,5702,1183076.606060606,39041528
1996,TOR,Toronto Blue Jays,74,88,766,5599,895608.5757575758,29555083
1996,WSN,Washington Nationals,88,74,741,5505,524661.2903225806,16264500
1997,ANA,Los Angeles Angels of Anaheim,84,78,829,5628,1004370.0645161291,31135472
1997,ATL,Atlanta Braves,101,61,791,5528,1686403.2258064516,52278500
1997,BAL,Baltimore Orioles,98,64,812,5584,2017806.896551724,58516400
1997,BOS,Boston Red Sox,78,84,851,5781,1281139.705882353,43558750
1997,CHC,Chicago Cubs,68,94,687,5489,1317354.15625,42155333
1997,CHW,Chicago White Sox,80,81,779,5491,1603888.888888889,57740000
1997,CIN,Cincinnati Reds,76,86,651,5484,1244200,49768000
1997,CLE,Cleveland Indians,86,75,868,5556,1832337.4193548388,56802460
1997,COL,Colorado Rockies,83,79,923,5603,1451988.9,43559667
1997,DET,Detroit Tigers,79,83,784,5481,595586.2068965518,17272000
1997,FLA,Florida Marlins,92,70,740,5439,1570725.8064516129,48692500
1997,HOU,Houston Astros,84,78,777,5502,1121854.8387096773,34777500
1997,KCR,Kansas City Royals,67,94,747,5599,936621.6216216217,34655000
1997,LAD,Los Angeles Dodgers,88,74,742,5544,1512676.8,45380304
1997,MIL,Milwaukee Brewers,78,83,681,5444,695745.2352941176,23655338
1997,MIN,Minnesota Twins,68,94,772,5634,1099112.9032258065,34072500
1997,NYM,New York Mets,88,74,777,5524,1137154.2857142857,39800400
1997,NYY,New York Yankees,96,66,891,5710,2146260.172413793,62241545
1997,OAK,Oakland Athletics,65,97,764,5589,615858.9743589744,24018500
1997,PHI,Philadelphia Phillies,68,94,668,5443,916412.5,36656500
1997,PIT,Pittsburgh Pirates,79,83,725,5503,307761.9142857143,10771667
1997,SDP,San Diego Padres,76,86,795,5609,1288402.4827586208,37363672
1997,SEA,Seattle Mariners,90,72,925,5614,1298145.65625,41540661
1997,SFG,San Francisco Giants,90,72,784,5485,1112261.8125,35592378
1997,STL,St. Louis Cardinals,73,89,689,5524,1262685.1944444445,45456667
1997,TEX,Texas Rangers,77,85,807,5651,1444563.189189189,53448838
1997,TOR,Toronto Blue Jays,76,86,654,5473,1426661.606060606,47079833
1997,WSN,Washington Nationals,78,84,691,5526,622435.4838709678,19295500
1998,ANA,Los Angeles Angels of Anaheim,85,77,787,5630,1214147.0588235294,41281000
1998,ARI,Arizona Diamondbacks,65,97,665,5491,898527.7777777778,32347000
1998,ATL,Atlanta Braves,106,56,826,5484,1912062.5,61186000
1998,BAL,Baltimore Orioles,79,83,817,5565,2411854.466666667,72355634
1998,BOS,Boston Red Sox,92,70,876,5601,1719909.0909090908,56757000
1998,CHC,Chicago Cubs,90,73,831,5649,1639935.4838709678,50838000
1998,CHW,Chicago White Sox,80,82,861,5585,1161666.6666666667,38335000
1998,CIN,Cincinnati Reds,77,85,750,5496,676617.6470588235,23005000
1998,CLE,Cleveland Indians,89,73,850,5616,1842429.2727272727,60800166
1998,COL,Colorado Rockies,77,85,826,5632,1682821.6,50484648
1998,DET,Detroit Tigers,65,97,722,5664,687571.4285714285,24065000
1998,FLA,Florida Marlins,54,108,667,5558,1033066.675,41322667
1998,HOU,Houston Astros,102,60,874,5641,1324187.5,42374000
1998,KCR,Kansas City Royals,72,89,714,5546,945192.3076923077,36862500
1998,LAD,Los Angeles Dodgers,83,79,669,5459,1435882.3529411764,48820000
1998,MIL,Milwaukee Brewers,74,88,707,5541,997497.1764705882,33914904
1998,MIN,Minnesota Twins,70,92,734,5641,963017.2413793104,27927500
1998,NYM,New York Mets,88,74,706,5510,1578121.1818181819,52077999
1998,NYY,New York Yankees,114,48,965,5643,2087714.59375,66806867
1998,OAK,Oakland Athletics,74,88,804,5490,608657.1428571428,21303000
1998,PHI,Philadelphia Phillies,75,87,713,5617,1037071.4285714285,36297500
1998,PIT,Pittsburgh Pirates,69,93,650,5493,430428.5714285714,15065000
1998,SDP,San Diego Padres,98,64,749,5490,1562050,46861500
1998,SEA,Seattle Mariners,76,85,859,5628,1423343.0526315789,54087036
1998,SFG,San Francisco Giants,89,74,845,5628,1520208.357142857,42565834
1998,STL,St. Louis Cardinals,83,79,810,5593,1562072.0285714285,54672521
1998,TBD,Tampa Bay Rays,63,99,620,5555,826666.6666666666,27280000
1998,TEX,Texas Rangers,88,74,940,5672,1885736.5,56572095
1998,TOR,Toronto Blue Jays,88,74,816,5580,1605500,51376000
1998,WSN,Washington Nationals,65,97,644,5418,322469.69696969696,10641500
1999,ANA,Los Angeles Angels of Anaheim,70,92,711,5494,1384704.15,55388166
1999,ARI,Arizona Diamondbacks,100,62,908,5658,2020705.8529411764,68703999
1999,ATL,Atlanta Braves,103,59,840,5569,2522068.9655172415,73140000
1999,BAL,Baltimore Orioles,78,84,851,5637,2303024.657142857,80605863
1999,BOS,Boston Red Sox,94,68,836,5579,2048306.4516129033,63497500
1999,CHC,Chicago Cubs,67,95,747,5482,1684945.945945946,62343000
1999,CHW,Chicago White Sox,75,86,777,5644,800625,25620000
1999,CIN,Cincinnati Reds,96,67,865,5649,1095572.935483871,33962761
1999,CLE,Cleveland Indians,97,65,1009,5634,1920485.8421052631,72978462
1999,COL,Colorado Rockies,72,90,906,5716,1821642.2647058824,61935837
1999,DET,Detroit Tigers,69,92,747,5481,1073225.4705882352,36489666
1999,FLA,Florida Marlins,64,98,691,5578,585694.4444444445,21085000
1999,HOU,Houston Astros,97,65,823,5485,1716062.5,54914000
1999,KCR,Kansas City Royals,64,97,856,5624,708783.7837837838,26225000
1999,LAD,Los Angeles Dodgers,77,85,793,5567,2378307.4411764704,80862453
1999,MIL,Milwaukee Brewers,74,87,815,5582,1355543.59375,43377395
1999,MIN,Minnesota Twins,63,97,686,5495,733017.2413793104,21257500
1999,NYM,New York Mets,97,66,853,5572,2099744.9032258065,65092092
1999,NYY,New York Yankees,98,64,900,5568,2990839.9655172415,86734359
1999,OAK,Oakland Athletics,87,75,893,5519,814394.4333333333,24431833
1999,PHI,Philadelphia Phillies,77,85,841,5598,932132.3529411765,31692500
1999,PIT,Pittsburgh Pirates,78,83,775,5468,649938.5789473684,24697666
1999,SDP,San Diego Padres,74,88,710,5394,1508126.6363636365,49768179
1999,SEA,Seattle Mariners,79,83,859,5572,1503472.3055555555,54125003
1999,SFG,San Francisco Giants,86,76,872,5563,1606726.103448276,46595057
1999,STL,St. Louis Cardinals,75,86,809,5570,1382727.638888889,49778195
1999,TBD,Tampa Bay Rays,69,93,772,5586,1022894.7368421053,38870000
1999,TEX,Texas Rangers,95,67,945,5651,2556997.7,76709931
1999,TOR,Toronto Blue Jays,84,78,883,5642,1420135.40625,45444333
1999,WSN,Washington Nationals,68,94,718,5559,511514.28571428574,17903000
2000,ANA,Los Angeles Angels of Anaheim,82,80,864,5628,1715472.2333333334,51464167
2000,ARI,Arizona Diamondbacks,85,77,792,5527,2893851.1785714286,81027833
2000,ATL,Atlanta Braves,95,67,810,5489,2817927.8666666667,84537836
2000,BAL,Baltimore Orioles,74,88,794,5549,2808532.2413793104,81447435
2000,BOS,Boston Red Sox,85,77,792,5630,2598011.1,77940333
2000,CHC,Chicago Cubs,65,97,764,5577,2017977.7666666666,60539333
2000,CHW,Chicago White Sox,95,67,978,5646,1073568.9655172413,31133500
2000,CIN,Cincinnati Reds,85,77,825,5635,1735822.2222222222,46867200
2000,CLE,Cleveland Indians,90,72,950,5683,2918491.1923076925,75880771
2000,COL,Colorado Rockies,82,80,968,5660,2182542.5,61111190
2000,DET,Detroit Tigers,79,83,823,5644,2157969.1481481483,58265167
2000,FLA,Florida Marlins,79,82,731,5509,709714.2857142857,19872000
2000,HOU,Houston Astros,72,90,938,5570,1899596.7037037036,51289111
2000,KCR,Kansas City Royals,77,85,879,5709,836892.8571428572,23433000
2000,LAD,Los Angeles Dodgers,86,76,798,5481,3381703.3076923075,87924286
2000,MIL,Milwaukee Brewers,73,89,740,5563,1140791.65625,36505333
2000,MIN,Minnesota Twins,69,93,748,5615,635365.3846153846,16519500
2000,NYM,New York Mets,94,68,807,5486,3180391.04,79509776
2000,NYY,New York Yankees,87,74,871,5556,3297795,92338260
2000,OAK,Oakland Athletics,91,70,947,5560,1184123.4444444445,31971333
2000,PHI,Philadelphia Phillies,65,97,708,5511,1631310.3448275863,47308000
2000,PIT,Pittsburgh Pirates,69,93,793,5643,1112628.2307692308,28928334
2000,SDP,San Diego Padres,76,86,752,5560,1827366.6666666667,54821000
2000,SEA,Seattle Mariners,91,71,907,5497,2265961.5384615385,58915000
2000,SFG,San Francisco Giants,97,65,925,5519,2066839.4615384615,53737826
2000,STL,St. Louis Cardinals,95,67,887,5478,2276069,61453863
2000,TBD,Tampa Bay Rays,69,92,733,5505,2024681.5806451612,62765129
2000,TEX,Texas Rangers,71,91,848,5648,2722920.0384615385,70795921
2000,TOR,Toronto Blue Jays,83,79,861,5677,1793533.28,44838332
2000,WSN,Washington Nationals,67,95,738,5535,1137735.6206896552,32994333
2001,ANA,Los Angeles Angels of Anaheim,75,87,691,5551,1584505.5666666667,47535167
2001,ARI,Arizona Diamondbacks,92,70,818,5595,3038678.535714286,85082999
2001,ATL,Atlanta Braves,88,74,729,5498,2965682.7741935486,91936166
2001,BAL,Baltimore Orioles,63,98,687,5472,2331018.620689655,67599540
2001,BOS,Boston Red Sox,82,79,772,5605,3438619.78125,110035833
2001,CHC,Chicago Cubs,88,74,777,5406,2396882.703703704,64715833
2001,CHW,Chicago White Sox,83,79,798,5464,2431617.296296296,65653667
2001,CIN,Cincinnati Reds,66,96,735,5583,1814296.2962962964,48986000
2001,CLE,Cleveland Indians,91,71,897,5600,3105066.7,93152001
2001,COL,Colorado Rockies,73,89,923,5690,2751589.769230769,71541334
2001,DET,Detroit Tigers,66,96,724,5537,1907720.25,53416167
2001,FLA,Florida Marlins,76,86,742,5542,1153629.0322580645,35762500
2001,HOU,Houston Astros,93,69,847,5528,2164738.1071428573,60612667
2001,KCR,Kansas City Royals,65,97,729,5643,1265089.2857142857,35422500
2001,LAD,Los Angeles Dodgers,86,76,758,5493,3762274.2413793104,109105953
2001,MIL,Milwaukee Brewers,68,94,740,5488,1567386.892857143,43886833
2001,MIN,Minnesota Twins,85,77,771,5560,893703.7037037037,24130000
2001,NYM,New York Mets,82,80,642,5459,3212911.3103448274,93174428
2001,NYY,New York Yankees,95,65,804,5577,3622165.9032258065,112287143
2001,OAK,Oakland Athletics,102,60,884,5573,1252250,33810750
2001,PHI,Philadelphia Phillies,86,76,746,5497,1602455.1153846155,41663833
2001,PIT,Pittsburgh Pirates,62,100,657,5398,1863252.677419355,57760833
2001,SDP,San Diego Padres,79,83,789,5482,1399386.892857143,39182833
2001,SEA,Seattle Mariners,116,46,927,5680,2668601.214285714,74720834
2001,SFG,San Francisco Giants,90,72,799,5612,2343709.888888889,63280167
2001,STL,St. Louis Cardinals,93,69,814,5450,2617944.433333333,78538333
2001,TBD,Tampa Bay Rays,62,100,672,5524,2110370.3703703703,56980000
2001,TEX,Texas Rangers,73,89,890,5685,2859145.1612903224,88633500
2001,TOR,Toronto Blue Jays,80,82,767,5663,2746285.6785714286,76895999
2001,WSN,Washington Nationals,68,94,670,5379,1134177.4193548388,35159500
2002,ANA,Los Angeles Angels of Anaheim,99,63,851,5678,2204345.25,61721667
2002,ARI,Arizona Diamondbacks,98,64,819,5508,3115757.5454545454,102819999
2002,ATL,Atlanta Braves,101,59,708,5495,3316798.8214285714,92870367
2002,BAL,Baltimore Orioles,67,95,667,5491,1890421.46875,60493487
2002,BOS,Boston Red Sox,93,69,859,5640,3612202,108366060
2002,CHC,Chicago Cubs,67,95,706,5496,2703244.035714286,75690833
2002,CHW,Chicago White Sox,81,81,856,5502,2113067.888888889,57052833
2002,CIN,Cincinnati Reds,78,84,709,5470,1501679.6666666667,45050390
2002,CLE,Cleveland Indians,74,88,739,5423,2630314.966666667,78909449
2002,COL,Colorado Rockies,73,89,778,5512,2105594.185185185,56851043
2002,DET,Detroit Tigers,55,106,575,5406,1966e3,55048000
2002,FLA,Florida Marlins,79,83,699,5496,1499282.75,41979917
2002,HOU,Houston Astros,84,78,749,5503,2349941.3703703703,63448417
2002,KCR,Kansas City Royals,62,100,737,5535,1629551.7241379311,47257000
2002,LAD,Los Angeles Dodgers,92,70,713,5554,3648113.576923077,94850953
2002,MIL,Milwaukee Brewers,56,106,627,5415,1734063.2068965517,50287833
2002,MIN,Minnesota Twins,94,67,768,5582,1497222.2222222222,40425000
2002,NYM,New York Mets,75,86,690,5496,3639753.576923077,94633593
2002,NYY,New York Yankees,103,58,897,5601,4342364.931034483,125928583
2002,OAK,Oakland Athletics,103,59,800,5558,1481635.8148148148,40004167
2002,PHI,Philadelphia Phillies,80,81,710,5523,2069821.392857143,57954999
2002,PIT,Pittsburgh Pirates,72,89,641,5330,1459434.448275862,42323599
2002,SDP,San Diego Padres,66,96,662,5515,1428448.2758620689,41425000
2002,SEA,Seattle Mariners,93,69,814,5569,3211306.72,80282668
2002,SFG,San Francisco Giants,95,66,783,5497,2899993.888888889,78299835
2002,STL,St. Louis Cardinals,97,65,787,5505,2871572.1153846155,74660875
2002,TBD,Tampa Bay Rays,55,106,673,5604,1227857.142857143,34380000
2002,TEX,Texas Rangers,72,90,843,5618,3768790.0714285714,105526122
2002,TOR,Toronto Blue Jays,78,84,813,5581,2650494.2413793104,76864333
2002,WSN,Washington Nationals,83,79,735,5479,1381089.2857142857,38670500
2003,ANA,Los Angeles Angels of Anaheim,77,85,736,5487,2927098.777777778,79031667
2003,ARI,Arizona Diamondbacks,84,78,717,5570,3226280,80657000
2003,ATL,Atlanta Braves,101,61,907,5670,3934950.6296296297,106243667
2003,BAL,Baltimore Orioles,71,91,743,5665,2547500,73877500
2003,BOS,Boston Red Sox,95,67,961,5769,3701722.222222222,99946500
2003,CHC,Chicago Cubs,88,74,724,5519,2852440.464285714,79868333
2003,CHW,Chicago White Sox,86,76,791,5487,1961923.076923077,51010000
2003,CIN,Cincinnati Reds,69,93,694,5509,2119845.25,59355667
2003,CLE,Cleveland Indians,68,94,699,5572,1567252.7096774194,48584834
2003,COL,Colorado Rockies,74,88,853,5518,2239322.2333333334,67179667
2003,DET,Detroit Tigers,43,119,591,5466,1891076.923076923,49168000
2003,FLA,Florida Marlins,91,71,751,5490,1648333.3333333333,49450000
2003,HOU,Houston Astros,87,75,805,5583,2732307.6923076925,71040000
2003,KCR,Kansas City Royals,83,79,836,5568,1558384.6153846155,40518000
2003,LAD,Los Angeles Dodgers,85,77,574,5458,4222904.8,105572620
2003,MIL,Milwaukee Brewers,68,94,714,5548,1400931.0344827587,40627000
2003,MIN,Minnesota Twins,90,72,801,5655,2134807.6923076925,55505000
2003,NYM,New York Mets,66,95,642,5341,4174158.1785714286,116876429
2003,NYY,New York Yankees,101,61,877,5605,5455350.5,152749814
2003,OAK,Oakland Athletics,96,66,768,5497,1933109,50260834
2003,PHI,Philadelphia Phillies,86,76,791,5543,2440689.6551724137,70780000
2003,PIT,Pittsburgh Pirates,75,87,753,5581,1957586.75,54812429
2003,SDP,San Diego Padres,64,98,678,5531,1507e3,45210000
2003,SEA,Seattle Mariners,93,69,795,5561,3220709.888888889,86959167
2003,SFG,San Francisco Giants,100,61,755,5456,3186621.8076923075,82852167
2003,STL,St. Louis Cardinals,85,77,876,5672,2702795.6774193547,83786666
2003,TBD,Tampa Bay Rays,63,99,715,5654,785200,19630000
2003,TEX,Texas Rangers,71,91,826,5664,3449722.2333333334,103491667
2003,TOR,Toronto Blue Jays,86,76,894,5661,1898851.851851852,51269000
2003,WSN,Washington Nationals,83,79,711,5437,1998019.2307692308,51948500
2004,ANA,Los Angeles Angels of Anaheim,92,70,836,5675,3723506.185185185,100534667
2004,ARI,Arizona Diamondbacks,51,111,615,5544,2406232.7586206896,69780750
2004,ATL,Atlanta Braves,96,66,803,5570,3220803.5714285714,90182500
2004,BAL,Baltimore Orioles,78,84,842,5736,1843690.4642857143,51623333
2004,BOS,Boston Red Sox,98,64,949,5720,4243283.333333333,127298500
2004,CHC,Chicago Cubs,89,73,789,5628,3122758.620689655,90560000
2004,CHW,Chicago White Sox,83,79,865,5534,2508173.076923077,65212500
2004,CIN,Cincinnati Reds,76,86,750,5518,1664830.357142857,46615250
2004,CLE,Cleveland Indians,80,82,858,5676,1143976.6666666667,34319300
2004,COL,Colorado Rockies,68,94,833,5577,2337327.3928571427,65445167
2004,DET,Detroit Tigers,72,90,827,5623,1672571.4285714286,46832000
2004,FLA,Florida Marlins,83,79,718,5486,1560853.4074074074,42143042
2004,HOU,Houston Astros,92,70,803,5468,3015880,75397000
2004,KCR,Kansas City Royals,58,104,720,5538,1586966.6666666667,47609000
2004,LAD,Los Angeles Dodgers,93,69,761,5542,3440814.8518518517,92902001
2004,MIL,Milwaukee Brewers,67,94,634,5483,1101140,27528500
2004,MIN,Minnesota Twins,92,70,780,5623,2060961.5384615385,53585000
2004,NYM,New York Mets,71,91,684,5532,3452177.5,96660970
2004,NYY,New York Yankees,101,61,897,5527,6351515.517241379,184193950
2004,OAK,Oakland Athletics,91,71,793,5728,2122345.25,59425667
2004,PHI,Philadelphia Phillies,86,76,840,5643,3573814.1153846155,92919167
2004,PIT,Pittsburgh Pirates,72,89,680,5483,1193627,32227929
2004,SDP,San Diego Padres,87,75,768,5573,2130185.8846153845,55384833
2004,SEA,Seattle Mariners,63,99,698,5722,2911279.785714286,81515834
2004,SFG,San Francisco Giants,91,71,850,5546,2645779.5483870967,82019166
2004,STL,St. Louis Cardinals,105,57,855,5555,3201089.730769231,83228333
2004,TBD,Tampa Bay Rays,70,91,714,5483,1094691.3703703703,29556667
2004,TEX,Texas Rangers,89,73,860,5615,1898290.2413793104,55050417
2004,TOR,Toronto Blue Jays,67,94,719,5531,1923730.7692307692,50017000
2004,WSN,Washington Nationals,67,95,635,5474,1410258.6206896552,40897500
2005,ANA,Los Angeles Angels of Anaheim,95,67,761,5624,3271304.206896552,94867822
2005,ARI,Arizona Diamondbacks,77,85,696,5550,2308487.6296296297,62329166
2005,ATL,Atlanta Braves,90,72,769,5486,3458292.08,86457302
2005,BAL,Baltimore Orioles,74,88,729,5551,2639797.6071428573,73914333
2005,BOS,Boston Red Sox,95,67,910,5626,4410897.321428572,123505125
2005,CHC,Chicago Cubs,79,83,703,5584,3108319.035714286,87032933
2005,CHW,Chicago White Sox,99,63,741,5529,2784370.3703703703,75178000
2005,CIN,Cincinnati Reds,73,89,820,5565,2063086.1,61892583
2005,CLE,Cleveland Indians,93,69,790,5609,1431120.6896551724,41502500
2005,COL,Colorado Rockies,67,95,740,5542,1649620.6896551724,47839000
2005,DET,Detroit Tigers,71,91,723,5602,2467571.4285714286,69092000
2005,FLA,Florida Marlins,83,79,717,5502,2237364.222222222,60408834
2005,HOU,Houston Astros,89,73,693,5462,2953038.4615384615,76779000
2005,KCR,Kansas City Royals,56,106,701,5503,1365962.962962963,36881000
2005,LAD,Los Angeles Dodgers,71,91,685,5433,2767966.6666666665,83039000
2005,MIL,Milwaukee Brewers,81,81,726,5448,1597393.32,39934833
2005,MIN,Minnesota Twins,83,79,688,5564,2080962.962962963,56186000
2005,NYM,New York Mets,83,79,722,5505,3752067.4444444445,101305821
2005,NYY,New York Yankees,95,67,886,5624,8011800.653846154,208306817
2005,OAK,Oakland Athletics,88,74,772,5627,2131760.076923077,55425762
2005,PHI,Philadelphia Phillies,88,74,807,5542,3673923.076923077,95522000
2005,PIT,Pittsburgh Pirates,67,95,680,5573,1361892.857142857,38133000
2005,SDP,San Diego Padres,82,80,684,5502,2260386.8928571427,63290833
2005,SEA,Seattle Mariners,69,93,699,5507,2742322.9375,87754334
2005,SFG,San Francisco Giants,75,87,649,5462,3469211.5384615385,90199500
2005,STL,St. Louis Cardinals,100,62,805,5538,3542570.5,92106833
2005,TBD,Tampa Bay Rays,67,95,750,5552,1023416.1034482758,29679067
2005,TEX,Texas Rangers,79,83,865,5716,1801580.6451612904,55849000
2005,TOR,Toronto Blue Jays,80,82,775,5581,1758442.3076923077,45719500
2005,WSN,Washington Nationals,81,81,639,5426,1619383.3333333333,48581500
2006,ANA,Los Angeles Angels of Anaheim,89,73,766,5609,4138880,103472000
2006,ARI,Arizona Diamondbacks,76,86,773,5645,2295547.153846154,59684226
2006,ATL,Atlanta Braves,79,83,849,5583,3108857.793103448,90156876
2006,BAL,Baltimore Orioles,70,92,768,5610,2592342.214285714,72585582
2006,BOS,Boston Red Sox,86,76,820,5619,4448141.62962963,120099824
2006,CHC,Chicago Cubs,66,96,716,5587,3372303.535714286,94424499
2006,CHW,Chicago White Sox,90,72,868,5657,3951948.730769231,102750667
2006,CIN,Cincinnati Reds,80,82,749,5515,2175339.964285714,60909519
2006,CLE,Cleveland Indians,78,84,870,5619,2241260,56031500
2006,COL,Colorado Rockies,76,86,813,5562,1288531.25,41233000
2006,DET,Detroit Tigers,95,67,822,5642,2950459.5,82612866
2006,FLA,Florida Marlins,78,84,758,5502,586860,14671500
2006,HOU,Houston Astros,82,80,735,5521,3547777.4,88694435
2006,KCR,Kansas City Royals,62,100,757,5589,1630827.5862068965,47294000
2006,LAD,Los Angeles Dodgers,88,74,820,5628,3515970.964285714,98447187
2006,MIL,Milwaukee Brewers,75,87,730,5433,2214166.653846154,57568333
2006,MIN,Minnesota Twins,96,66,801,5602,2438307.923076923,63396006
2006,NYM,New York Mets,97,65,834,5558,3743887.5185185187,101084963
2006,NYY,New York Yankees,97,65,930,5651,6952252.821428572,194663079
2006,OAK,Oakland Athletics,93,69,771,5500,2489723.16,62243079
2006,PHI,Philadelphia Phillies,85,77,865,5687,3269382.703703704,88273333
2006,PIT,Pittsburgh Pirates,67,95,691,5558,1668491.0714285714,46717750
2006,SDP,San Diego Padres,88,74,731,5576,2496290.75,69896141
2006,SEA,Seattle Mariners,78,84,756,5670,3257771.592592593,87959833
2006,SFG,San Francisco Giants,76,85,746,5472,3463708.423076923,90056419
2006,STL,St. Louis Cardinals,83,78,781,5522,3292273,88891371
2006,TBD,Tampa Bay Rays,61,101,689,5474,1293258.037037037,34917967
2006,TEX,Texas Rangers,80,82,835,5659,2200924.580645161,68228662
2006,TOR,Toronto Blue Jays,87,75,809,5596,2744807.6923076925,71365000
2006,WSN,Washington Nationals,71,91,746,5495,2036870.9677419355,63143000
2007,ANA,Los Angeles Angels of Anaheim,94,68,822,5554,3641711.1,109251333
2007,ARI,Arizona Diamondbacks,90,72,712,5398,1859555.2142857143,52067546
2007,ATL,Atlanta Braves,84,78,810,5689,3117529.75,87290833
2007,BAL,Baltimore Orioles,69,93,756,5631,3450918.814814815,93174808
2007,BOS,Boston Red Sox,96,66,867,5589,5108079.071428572,143026214
2007,CHC,Chicago Cubs,85,77,752,5643,3691493.777777778,99670332
2007,CHW,Chicago White Sox,72,90,693,5441,4179685.8846153845,108671833
2007,CIN,Cincinnati Reds,72,90,783,5607,2210483.2258064514,68524980
2007,CLE,Cleveland Indians,96,66,811,5604,2126664.379310345,61673267
2007,COL,Colorado Rockies,90,73,860,5691,2078500,54041000
2007,DET,Detroit Tigers,88,74,887,5757,3268978.2413793104,94800369
2007,FLA,Florida Marlins,71,91,790,5627,984096.7741935484,30507000
2007,HOU,Houston Astros,73,89,723,5605,3250333.3333333335,87759000
2007,KCR,Kansas City Royals,69,93,706,5534,2165048.3870967743,67116500
2007,LAD,Los Angeles Dodgers,82,80,735,5614,3739811.172413793,108454524
2007,MIL,Milwaukee Brewers,83,79,801,5554,2629129.6296296297,70986500
2007,MIN,Minnesota Twins,79,83,718,5522,2551410.714285714,71439500
2007,NYM,New York Mets,88,74,804,5605,3841055.433333333,115231663
2007,NYY,New York Yankees,94,68,968,5717,6759251.607142857,189259045
2007,OAK,Oakland Athletics,76,86,741,5577,2834533.5714285714,79366940
2007,PHI,Philadelphia Phillies,89,73,892,5688,2980940.433333333,89428213
2007,PIT,Pittsburgh Pirates,68,94,724,5569,1427327.148148148,38537833
2007,SDP,San Diego Padres,89,74,741,5612,2235021.8076923075,58110567
2007,SEA,Seattle Mariners,88,74,794,5684,3942993.814814815,106460833
2007,SFG,San Francisco Giants,71,91,683,5538,3469963.6923076925,90219056
2007,STL,St. Louis Cardinals,78,84,725,5529,3224529.3928571427,90286823
2007,TBD,Tampa Bay Rays,66,96,782,5593,893462.9629629629,24123500
2007,TEX,Texas Rangers,75,87,816,5555,2439952.6785714286,68318675
2007,TOR,Toronto Blue Jays,83,79,753,5536,3034918.5185185187,81942800
2007,WSN,Washington Nationals,73,89,673,5520,1319553.5714285714,36947500
2008,ANA,Los Angeles Angels of Anaheim,100,62,765,5540,4110908.0344827585,119216333
2008,ARI,Arizona Diamondbacks,82,80,720,5409,2364382.5714285714,66202712
2008,ATL,Atlanta Braves,72,90,753,5604,3412189.433333333,102365683
2008,BAL,Baltimore Orioles,68,93,782,5559,2099882.6875,67196246
2008,BOS,Boston Red Sox,95,67,845,5596,4763929.821428572,133390035
2008,CHC,Chicago Cubs,97,64,855,5588,4383179,118345833
2008,CHW,Chicago White Sox,89,74,811,5553,4488493.777777778,121189332
2008,CIN,Cincinnati Reds,74,88,704,5465,2647060.535714286,74117695
2008,CLE,Cleveland Indians,81,81,805,5543,3037310.230769231,78970066
2008,COL,Colorado Rockies,74,88,747,5557,2640596.153846154,68655500
2008,DET,Detroit Tigers,74,88,821,5641,4589506.533333333,137685196
2008,FLA,Florida Marlins,84,77,770,5499,660954.5454545454,21811500
2008,HOU,Houston Astros,86,75,712,5451,3293719.037037037,88930414
2008,KCR,Kansas City Royals,75,87,691,5608,2240211.5384615385,58245500
2008,LAD,Los Angeles Dodgers,84,78,700,5506,4089259.8620689656,118588536
2008,MIL,Milwaukee Brewers,90,72,750,5535,2790948.2413793104,80937499
2008,MIN,Minnesota Twins,88,75,829,5641,2277310.64,56932766
2008,NYM,New York Mets,89,73,799,5606,4593112.533333333,137793376
2008,NYY,New York Yankees,89,73,789,5572,6929892.966666667,207896789
2008,OAK,Oakland Athletics,75,86,646,5451,1713111.642857143,47967126
2008,PHI,Philadelphia Phillies,92,70,799,5509,3495710,97879880
2008,PIT,Pittsburgh Pirates,67,95,735,5628,1872683.9615384615,48689783
2008,SDP,San Diego Padres,63,99,637,5568,2376697.290322581,73677616
2008,SEA,Seattle Mariners,61,101,671,5643,4525633.923076923,117666482
2008,SFG,San Francisco Giants,72,90,640,5543,2641189.6551724137,76594500
2008,STL,St. Louis Cardinals,86,76,779,5636,3018922.696969697,99624449
2008,TBD,Tampa Bay Rays,97,65,774,5541,1460686.5666666667,43820597
2008,TEX,Texas Rangers,79,83,901,5728,2334907.793103448,67712326
2008,TOR,Toronto Blue Jays,86,76,714,5503,3621996.296296296,97793900
2008,WSN,Washington Nationals,59,102,641,5491,1895206.896551724,54961000
2009,ANA,Los Angeles Angels of Anaheim,97,65,883,5622,4061035.714285714,113709000
