county,lat,lon,prop_housing,median_income,avg_duration,median_age,same_house,same_county,same_state,car_alone,carpool,public_transit,walked,transit_other,work_at_home,region
Stafford County,38.307091,-77.438995,19.198834025262787,90568.0,37.70434227330779,34.8,88.0,3.0,9.0,78.0,11.0,5.0,1.0,1.0,4.0,northern_virginia
Stafford County,38.287797,-77.421304,20.629514740016052,92198.0,37.301070265239645,41.6,85.0,10.0,2.0,84.0,8.0,3.0,0.0,1.0,4.0,northern_virginia
Stafford County,38.328409,-77.366119,18.628136247457096,95855.0,38.14646464646464,43.5,82.0,5.0,4.0,85.0,7.0,4.0,0.0,0.0,5.0,northern_virginia
Stafford County,38.275815,-77.374697,20.31783751670875,74063.0,35.01221001221001,43.8,83.0,5.0,8.0,83.0,12.0,0.0,0.0,2.0,4.0,northern_virginia
Surry County,37.171851,-76.827024,21.151750972762645,51400.0,36.32231404958678,43.7,90.0,2.0,4.0,80.0,14.0,1.0,1.0,0.0,4.0,coastal_virginia
Surry County,37.0824,-76.926808,19.269631324787152,51563.0,35.91676367869616,47.6,94.0,2.0,3.0,90.0,5.0,0.0,1.0,2.0,2.0,coastal_virginia
Sussex County,36.85811,-77.42166,22.767573455986927,33047.0,27.905405405405407,40.3,82.0,10.0,8.0,79.0,18.0,2.0,1.0,0.0,0.0,greater_richmond_area
Sussex County,36.933908,-77.220111,14.305798971554031,51923.0,27.626321974148063,38.5,81.0,2.0,17.0,74.0,11.0,0.0,1.0,2.0,12.0,greater_richmond_area
Sussex County,37.045433,-77.084435,24.49608861988237,35026.0,24.644970414201183,45.3,87.0,7.0,4.0,88.0,9.0,0.0,1.0,1.0,2.0,greater_richmond_area
Sussex County,36.975473,-77.003053,23.377791098456466,33365.0,27.079918032786885,38.1,94.0,1.0,3.0,93.0,4.0,0.0,1.0,0.0,2.0,greater_richmond_area
Tazewell County,37.276286,-81.384325,13.21310597268101,33603.0,33.256379100850545,45.0,88.0,3.0,7.0,71.0,25.0,0.0,3.0,0.0,1.0,western_virginia
Tazewell County,37.251012,-81.318281,18.175316714344095,39152.0,17.735703245749615,41.8,92.0,2.0,2.0,80.0,12.0,0.0,3.0,1.0,3.0,western_virginia
Tazewell County,37.166407,-81.57593,19.877134862178767,31091.0,26.978221415607987,45.1,91.0,7.0,1.0,81.0,16.0,0.0,1.0,1.0,2.0,western_virginia
Tazewell County,37.156034,-81.731258,16.834980075331625,36638.0,24.647606382978722,44.6,90.0,7.0,2.0,89.0,8.0,0.0,0.0,0.0,2.0,western_virginia
Tazewell County,37.107035,-81.862237,22.44626539105067,23309.0,23.657505285412263,38.2,86.0,13.0,2.0,81.0,14.0,0.0,0.0,0.0,5.0,western_virginia
Tazewell County,37.027788,-81.65513,15.566181707193,39316.0,33.56846473029046,39.4,91.0,6.0,2.0,83.0,10.0,0.0,2.0,0.0,5.0,western_virginia
Tazewell County,37.092618,-81.409671,19.102481676739103,38885.0,22.981783317353788,43.9,92.0,3.0,2.0,79.0,12.0,0.0,1.0,1.0,6.0,western_virginia
Tazewell County,37.208785,-81.408056,16.211652124964818,39083.0,36.341077085533264,41.8,86.0,8.0,2.0,94.0,4.0,1.0,0.0,0.0,1.0,western_virginia
Tazewell County,37.137851,-81.826187,17.323132653888784,36991.0,23.19895968790637,47.4,85.0,9.0,6.0,89.0,7.0,0.0,1.0,1.0,1.0,western_virginia
Tazewell County,37.063293,-81.79525,20.453760221121733,34732.0,20.090732339598187,40.8,88.0,8.0,3.0,83.0,7.0,0.0,5.0,0.0,6.0,western_virginia
Tazewell County,37.173387,-81.389307,19.169905956112853,39875.0,22.88176265270506,47.1,85.0,11.0,0.0,87.0,11.0,0.0,0.0,0.0,2.0,western_virginia
Warren County,38.943587,-78.078313,22.458488866005922,77690.0,53.92494426554372,37.8,90.0,1.0,6.0,77.0,17.0,0.0,0.0,1.0,5.0,northern_virginia
Warren County,38.991,-78.182581,20.129032258064516,77500.0,36.18849040867389,47.8,99.0,0.0,0.0,76.0,14.0,0.0,1.0,2.0,7.0,northern_virginia
Warren County,38.914498,-78.286408,24.323508701337893,59646.0,44.71330275229358,42.3,91.0,7.0,2.0,72.0,21.0,0.0,0.0,0.0,7.0,northern_virginia
Warren County,38.923813,-78.205679,23.81745011693812,47461.0,34.29483903934594,42.1,94.0,3.0,2.0,68.0,21.0,0.0,4.0,5.0,2.0,northern_virginia
Warren County,38.925039,-78.190072,25.66588235294118,42500.0,36.73374613003096,39.1,78.0,14.0,4.0,68.0,20.0,0.0,6.0,3.0,2.0,northern_virginia
Warren County,38.937069,-78.15652,22.845745886405876,66183.0,35.0328947368421,36.9,90.0,4.0,3.0,82.0,9.0,2.0,4.0,0.0,3.0,northern_virginia
Warren County,38.87246,-78.16909,19.44511128639528,58318.0,38.723636363636366,32.0,82.0,7.0,7.0,81.0,16.0,0.0,1.0,1.0,2.0,northern_virginia
Warren County,38.826075,-78.259097,22.58244427252937,55583.0,37.2199730094467,45.2,88.0,9.0,3.0,79.0,11.0,0.0,1.0,0.0,9.0,northern_virginia
Washington County,36.650323,-82.080074,16.751737285529796,48783.0,21.749294006903042,44.8,82.0,8.0,4.0,90.0,5.0,0.0,0.0,0.0,5.0,western_virginia
Washington County,36.637279,-82.211399,17.41424802110818,44722.0,19.131876706984002,39.7,91.0,7.0,1.0,87.0,8.0,0.0,0.0,0.0,5.0,western_virginia
Washington County,36.76936,-82.076544,21.93923017219076,34787.0,29.17350527549824,46.9,96.0,0.0,1.0,83.0,13.0,0.0,1.0,0.0,3.0,western_virginia
Washington County,36.6661,-82.010139,16.676920164686955,63393.0,19.515151515151516,50.6,93.0,4.0,1.0,91.0,3.0,0.0,4.0,0.0,3.0,western_virginia
Washington County,36.724505,-82.017876,16.763528348185456,46458.0,19.869831546707506,45.6,94.0,2.0,2.0,92.0,5.0,0.0,2.0,0.0,1.0,western_virginia
Washington County,36.727335,-81.966761,17.325800376647834,44604.0,21.05654761904762,47.4,81.0,7.0,6.0,80.0,10.0,0.0,4.0,2.0,4.0,western_virginia
Washington County,36.713652,-81.953093,24.483799885742265,24506.0,17.258986928104576,41.9,71.0,11.0,11.0,80.0,9.0,1.0,4.0,1.0,5.0,western_virginia
Washington County,36.724143,-81.883772,16.074446554134415,47927.0,19.324601951720595,43.9,87.0,6.0,1.0,89.0,6.0,1.0,1.0,1.0,3.0,western_virginia
Washington County,36.771898,-81.859564,20.115978753472053,41042.0,21.08359133126935,30.8,68.0,11.0,11.0,73.0,6.0,1.0,14.0,0.0,6.0,western_virginia
Washington County,36.822175,-81.789283,20.52231693036682,36721.0,23.088309081786253,41.5,83.0,10.0,6.0,85.0,10.0,0.0,0.0,2.0,3.0,western_virginia
Washington County,36.688982,-81.728408,17.292314526876943,36016.0,32.76081424936387,49.9,93.0,1.0,1.0,85.0,13.0,0.0,0.0,0.0,2.0,western_virginia
Washington County,36.656926,-81.823923,21.815803101747118,36689.0,23.31997710360618,45.4,86.0,8.0,2.0,90.0,4.0,1.0,2.0,1.0,2.0,western_virginia
Washington County,36.630395,-81.956022,12.891580902132976,57619.0,29.516666666666666,48.7,90.0,4.0,4.0,84.0,7.0,0.0,3.0,1.0,6.0,western_virginia
Westmoreland County,38.06478,-76.651172,24.600232390859293,36146.0,35.53880934438583,50.2,95.0,0.0,5.0,83.0,11.0,0.0,0.0,0.0,6.0,coastal_virginia
Westmoreland County,38.115685,-76.800263,11.918490566037736,66250.0,48.20721769499418,48.9,95.0,0.0,3.0,83.0,11.0,0.0,1.0,2.0,3.0,coastal_virginia
Westmoreland County,38.147109,-76.974825,23.860531679604495,46118.0,33.1058495821727,42.6,88.0,8.0,2.0,75.0,7.0,1.0,0.0,0.0,17.0,coastal_virginia
Westmoreland County,38.23631,-77.003191,23.064885036716024,49842.0,40.960076045627375,47.5,88.0,2.0,5.0,67.0,13.0,3.0,11.0,4.0,2.0,northern_virginia
Wise County,37.11689,-82.570942,16.494739013822983,38776.0,27.210216110019648,38.6,91.0,7.0,2.0,73.0,23.0,2.0,0.0,2.0,0.0,western_virginia
Wise County,37.08781,-82.656845,17.377012015416003,35288.0,30.4726368159204,40.2,95.0,5.0,0.0,90.0,9.0,0.0,1.0,0.0,0.0,western_virginia
Wise County,37.005571,-82.577966,17.063197026022305,43040.0,20.496774193548386,37.4,87.0,8.0,2.0,72.0,23.0,0.0,2.0,0.0,3.0,western_virginia
Wise County,36.988016,-82.682917,13.875609354025858,42463.0,20.332075471698115,43.2,89.0,4.0,3.0,90.0,10.0,0.0,0.0,0.0,0.0,western_virginia
Wise County,36.935212,-82.801604,17.625312239800166,30025.0,31.82626538987688,37.5,85.0,12.0,2.0,87.0,6.0,0.0,5.0,2.0,1.0,western_virginia
Wise County,36.851474,-82.783492,22.47191011235955,33375.0,15.742099322799097,40.2,88.0,6.0,4.0,81.0,18.0,1.0,0.0,1.0,0.0,western_virginia
Wise County,36.868731,-82.702344,17.00872791267331,42049.0,21.451743714517438,42.8,90.0,5.0,1.0,86.0,12.0,1.0,0.0,1.0,1.0,western_virginia
Wise County,36.957856,-82.558848,15.25207944321847,47128.0,23.578567462520823,33.8,84.0,8.0,6.0,86.0,5.0,0.0,5.0,0.0,5.0,western_virginia
Wise County,36.950049,-82.498085,17.644464049404498,34005.0,23.01950030469226,36.5,83.0,9.0,5.0,84.0,9.0,1.0,2.0,1.0,3.0,western_virginia
Wise County,36.942441,-82.429214,19.69351614826244,28517.0,24.48255114320096,42.9,84.0,7.0,3.0,87.0,10.0,0.0,1.0,0.0,2.0,western_virginia
Wise County,36.933503,-82.355205,17.93142857142857,35e3,19.114173228346456,44.0,83.0,6.0,5.0,77.0,16.0,0.0,5.0,0.0,2.0,western_virginia
Wythe County,36.995171,-80.975925,17.646586130233306,37333.0,19.072580645161292,43.0,92.0,5.0,2.0,84.0,7.0,5.0,1.0,0.0,3.0,greater_roanoke_area
Wythe County,36.972615,-81.221221,18.979307497806904,38758.0,20.224654377880185,47.8,86.0,10.0,3.0,77.0,15.0,0.0,3.0,2.0,2.0,western_virginia
Wythe County,36.908864,-81.207615,17.119047058546577,42479.0,18.36901121304791,43.3,95.0,3.0,2.0,89.0,8.0,1.0,0.0,2.0,0.0,western_virginia
Wythe County,36.828479,-81.195846,15.876097803264624,44293.0,25.75249853027631,40.2,87.0,8.0,2.0,79.0,16.0,0.0,2.0,1.0,2.0,western_virginia
Wythe County,36.871529,-81.045785,19.106512477175897,41075.0,28.912650602409638,45.4,94.0,3.0,2.0,83.0,11.0,0.0,0.0,0.0,6.0,western_virginia
Wythe County,36.895996,-80.872554,16.87793019621462,40313.0,25.897999023914103,42.7,95.0,4.0,0.0,93.0,4.0,0.0,0.0,0.0,2.0,greater_roanoke_area
York County,37.106286,-76.445674,19.08603218756209,100660.0,20.95084485407066,36.6,82.0,7.0,7.0,91.0,6.0,0.0,0.0,0.0,2.0,coastal_virginia
York County,37.09727,-76.420129,30.647132943411133,53173.0,16.250497017892645,24.8,60.0,8.0,11.0,90.0,6.0,0.0,1.0,0.0,2.0,coastal_virginia
York County,37.129865,-76.432223,18.184186046511627,107500.0,21.226114649681527,46.9,86.0,4.0,4.0,86.0,7.0,1.0,1.0,1.0,4.0,coastal_virginia
York County,37.11221,-76.414143,18.193848239357067,123932.0,18.360485781990523,39.6,83.0,3.0,6.0,85.0,7.0,0.0,1.0,2.0,5.0,coastal_virginia
York County,37.167495,-76.456042,21.262026739972512,80030.0,22.350640113798008,41.3,86.0,5.0,3.0,84.0,13.0,0.0,0.0,0.0,3.0,coastal_virginia
York County,37.16068,-76.42839,21.969401375911286,97390.0,23.839652809502056,47.6,92.0,3.0,1.0,90.0,7.0,0.0,1.0,0.0,3.0,coastal_virginia
York County,37.129267,-76.472147,20.179072847682118,94375.0,21.833935018050543,46.5,94.0,0.0,5.0,78.0,13.0,0.0,5.0,1.0,3.0,coastal_virginia
York County,37.170116,-76.493066,24.60639200527953,63642.0,21.740759240759242,45.0,79.0,5.0,7.0,81.0,8.0,1.0,3.0,1.0,7.0,coastal_virginia
York County,37.216101,-76.439293,19.301179084995525,92699.0,26.228323699421967,49.3,88.0,2.0,2.0,87.0,8.0,0.0,0.0,3.0,2.0,coastal_virginia
York County,37.191991,-76.420937,22.212680028317106,86167.0,26.13855421686747,46.1,91.0,3.0,3.0,86.0,6.0,0.0,1.0,1.0,7.0,coastal_virginia
York County,37.219292,-76.517347,29.442558821837427,34766.0,21.658211794546606,27.8,75.0,6.0,8.0,63.0,10.0,0.0,19.0,3.0,5.0,coastal_virginia
York County,37.261245,-76.59092,28.417476061365278,58274.0,16.061728395061728,26.0,76.0,1.0,7.0,63.0,9.0,0.0,24.0,0.0,4.0,coastal_virginia
York County,37.331085,-76.682183,21.97795123521365,62135.0,22.328605200945628,47.7,86.0,1.0,11.0,84.0,8.0,3.0,1.0,1.0,3.0,coastal_virginia
York County,37.279304,-76.65919,20.620920384624384,85486.0,24.367720465890184,40.6,88.0,4.0,4.0,84.0,7.0,0.0,0.0,1.0,6.0,coastal_virginia
Alexandria city,38.833401,-77.126499,27.60526595502376,65857.0,32.057069846678026,32.0,73.0,6.0,5.0,63.0,16.0,17.0,1.0,0.0,4.0,northern_virginia
Alexandria city,38.822547,-77.135732,33.54115763754318,47476.0,31.022432113341203,36.0,78.0,5.0,13.0,54.0,11.0,25.0,2.0,1.0,7.0,northern_virginia
Alexandria city,38.828464,-77.12252,32.452341844607034,60273.0,34.818385650224215,30.1,69.0,8.0,9.0,55.0,14.0,22.0,4.0,1.0,4.0,northern_virginia
Alexandria city,38.832746,-77.11343,30.57610192033973,42857.0,30.273069679849343,35.0,82.0,3.0,2.0,63.0,7.0,21.0,5.0,1.0,3.0,northern_virginia
Alexandria city,38.838196,-77.11381,27.0650409887229,72093.0,26.166460396039604,43.3,85.0,7.0,2.0,73.0,13.0,8.0,5.0,0.0,2.0,northern_virginia
Alexandria city,38.836774,-77.105431,25.528000849046588,84801.0,31.873015873015873,32.2,68.0,5.0,11.0,68.0,8.0,16.0,2.0,2.0,4.0,northern_virginia
Alexandria city,38.82725,-77.098681,22.04494382022472,89e3,26.161259990597085,35.6,76.0,6.0,11.0,68.0,5.0,19.0,5.0,0.0,3.0,northern_virginia
Alexandria city,38.817088,-77.097502,17.087805788248698,203654.0,26.350649350649352,47.1,91.0,4.0,3.0,73.0,3.0,6.0,2.0,1.0,15.0,northern_virginia
Alexandria city,38.826095,-77.116468,23.583485220698947,88333.0,32.888397246804324,32.7,80.0,7.0,7.0,61.0,10.0,23.0,2.0,3.0,1.0,northern_virginia
Alexandria city,38.820059,-77.116808,22.955764075067023,107424.0,26.231019522776574,35.2,76.0,2.0,13.0,84.0,4.0,7.0,1.0,1.0,2.0,northern_virginia
Alexandria city,38.815445,-77.126221,26.19640876428698,62207.0,33.13161609033169,38.4,69.0,11.0,8.0,55.0,5.0,22.0,5.0,3.0,10.0,northern_virginia
Alexandria city,38.802773,-77.123784,19.460732850229174,117159.0,35.881410256410255,35.2,70.0,9.0,1.0,51.0,6.0,35.0,0.0,2.0,6.0,northern_virginia
Alexandria city,38.80811,-77.119383,21.206423417013927,157424.0,34.20600858369099,37.6,84.0,9.0,1.0,61.0,10.0,19.0,1.0,3.0,6.0,northern_virginia
Alexandria city,38.807731,-77.131133,28.99290780141844,63450.0,34.42978322337417,31.6,69.0,4.0,7.0,61.0,8.0,22.0,3.0,1.0,5.0,northern_virginia
Alexandria city,38.811622,-77.136024,25.943241714064502,67162.0,34.248642124321066,36.8,78.0,5.0,5.0,65.0,6.0,19.0,3.0,2.0,5.0,northern_virginia
Alexandria city,38.809838,-77.141722,24.84919702311007,76590.0,33.80348982135438,39.2,88.0,8.0,1.0,75.0,6.0,12.0,1.0,1.0,5.0,northern_virginia
Alexandria city,38.815462,-77.107832,32.039462094074814,51087.0,30.992172211350294,29.8,68.0,5.0,13.0,63.0,4.0,27.0,3.0,1.0,2.0,northern_virginia
Alexandria city,38.807676,-77.100901,23.396298325432934,83962.0,28.515709642470206,35.5,90.0,5.0,3.0,69.0,9.0,14.0,3.0,2.0,4.0,northern_virginia
Alexandria city,38.80416,-77.082494,25.39282231132215,101509.0,37.13509316770186,30.2,50.0,18.0,13.0,48.0,6.0,40.0,2.0,3.0,1.0,northern_virginia
Alexandria city,38.801202,-77.066837,21.94935899013263,121917.0,31.476780185758514,34.8,51.0,15.0,9.0,31.0,4.0,48.0,13.0,0.0,5.0,northern_virginia
Alexandria city,38.797566,-77.054271,19.357400858563892,105758.0,30.722525804493017,39.4,79.0,8.0,1.0,60.0,8.0,17.0,5.0,4.0,5.0,northern_virginia
Alexandria city,38.816604,-77.080882,19.167731092436973,148750.0,25.82520325203252,41.4,92.0,4.0,1.0,66.0,11.0,11.0,5.0,0.0,6.0,northern_virginia
Alexandria city,38.808775,-77.076426,17.78559454780291,109167.0,30.017381228273464,33.7,85.0,6.0,2.0,51.0,8.0,20.0,10.0,2.0,9.0,northern_virginia
Alexandria city,38.826024,-77.075368,17.23140427820989,182179.0,27.897286821705425,40.7,88.0,2.0,4.0,66.0,13.0,11.0,0.0,2.0,7.0,northern_virginia
Alexandria city,38.838062,-77.081495,23.163361444952546,87034.0,28.085758039816234,40.3,84.0,5.0,5.0,68.0,7.0,17.0,1.0,2.0,4.0,northern_virginia
Alexandria city,38.836428,-77.072462,17.599376840875344,164324.0,28.64923076923077,38.9,86.0,4.0,5.0,66.0,6.0,19.0,1.0,3.0,5.0,northern_virginia
Alexandria city,38.832724,-77.063479,20.98860957659295,111146.0,32.37119113573407,32.2,78.0,3.0,10.0,54.0,19.0,15.0,1.0,4.0,8.0,northern_virginia
Alexandria city,38.840756,-77.063164,33.4639482844356,50275.0,31.059796437659035,30.4,78.0,7.0,4.0,37.0,18.0,33.0,4.0,5.0,3.0,northern_virginia
Alexandria city,38.834113,-77.055957,20.80790217180322,92734.0,32.30380258899677,34.0,87.0,5.0,2.0,54.0,14.0,21.0,2.0,9.0,1.0,northern_virginia
Alexandria city,38.823574,-77.054382,21.974048074877686,112824.0,29.760679361811633,34.8,84.0,3.0,8.0,59.0,9.0,21.0,2.0,3.0,5.0,northern_virginia
Alexandria city,38.821943,-77.061681,20.724182093375248,103068.0,27.508116883116884,37.0,89.0,2.0,4.0,53.0,8.0,19.0,10.0,5.0,6.0,northern_virginia
Alexandria city,38.813665,-77.064904,17.25011119347665,168625.0,30.73093220338983,41.8,82.0,7.0,5.0,45.0,6.0,35.0,2.0,3.0,9.0,northern_virginia
Alexandria city,38.811507,-77.051682,21.414368534537005,119191.0,30.60270176653966,35.8,62.0,14.0,11.0,35.0,5.0,45.0,8.0,3.0,4.0,northern_virginia
Alexandria city,38.824611,-77.044788,19.842193557708516,124583.0,29.18839021768342,40.8,84.0,6.0,2.0,63.0,4.0,19.0,3.0,4.0,8.0,northern_virginia
Alexandria city,38.807997,-77.042894,26.82303664921466,143250.0,30.256769374416432,43.4,87.0,2.0,3.0,51.0,6.0,18.0,8.0,3.0,13.0,northern_virginia
Alexandria city,38.805056,-77.050782,21.952850207842793,103203.0,30.03615702479339,41.6,70.0,7.0,8.0,48.0,2.0,28.0,13.0,2.0,7.0,northern_virginia
Alexandria city,38.800354,-77.044047,22.514517932502134,166346.0,28.696639418710262,51.8,88.0,1.0,4.0,59.0,5.0,12.0,7.0,2.0,15.0,northern_virginia
Alexandria city,38.792237,-77.044381,20.40219157072659,99107.0,30.75531077891424,43.5,79.0,5.0,6.0,71.0,2.0,16.0,3.0,3.0,5.0,northern_virginia
Bristol city,36.603845,-82.209555,21.057843056357786,36357.0,15.480072463768115,42.0,73.0,11.0,10.0,91.0,4.0,2.0,0.0,2.0,0.0,western_virginia
Bristol city,36.613481,-82.178038,26.646422471057125,26345.0,15.15680473372781,40.3,71.0,9.0,9.0,80.0,5.0,1.0,8.0,4.0,2.0,western_virginia
Bristol city,36.60261,-82.157335,29.327703799935044,24632.0,18.632286995515695,37.9,79.0,10.0,4.0,83.0,6.0,3.0,0.0,4.0,3.0,western_virginia
Bristol city,36.632123,-82.132531,19.995072898703274,44651.0,18.072666912578384,44.4,85.0,4.0,7.0,87.0,6.0,0.0,1.0,2.0,3.0,western_virginia
Buena Vista city,37.731581,-79.356527,25.87453109274452,32789.0,16.78319209039548,37.2,82.0,9.0,5.0,84.0,6.0,0.0,5.0,2.0,3.0,greater_roanoke_area
Charlottesville city,38.041928,-78.488995,28.416859877534034,50463.0,17.248603351955307,28.2,71.0,8.0,17.0,58.0,13.0,10.0,15.0,1.0,3.0,greater_richmond_area
Charlottesville city,38.0362,-78.495358,71.11384615384615,16250.0,16.170690623245367,21.7,60.0,16.0,17.0,53.0,6.0,14.0,18.0,6.0,3.0,greater_richmond_area
Charlottesville city,38.028741,-78.463889,20.32858408889495,58676.0,17.66983199415632,35.5,88.0,3.0,5.0,69.0,1.0,8.0,9.0,3.0,10.0,greater_richmond_area
Charlottesville city,38.021314,-78.48856,24.488284544650387,48611.0,18.150969529085874,32.2,90.0,2.0,8.0,68.0,10.0,11.0,3.0,1.0,7.0,greater_richmond_area
Charlottesville city,38.019381,-78.474552,29.863905477099728,39017.0,19.23039923039923,37.2,82.0,6.0,8.0,68.0,7.0,7.0,7.0,2.0,10.0,greater_richmond_area
Charlottesville city,38.025995,-78.496514,27.806324110671937,40480.0,16.459660297239914,31.9,78.0,14.0,4.0,50.0,21.0,11.0,11.0,4.0,3.0,greater_richmond_area
Charlottesville city,38.018415,-78.510178,23.0195863315156,61982.0,20.511857707509883,32.4,75.0,4.0,9.0,69.0,5.0,4.0,6.0,6.0,10.0,greater_richmond_area
Charlottesville city,38.028413,-78.510948,60.9409594095941,21680.0,13.973139339675434,22.0,50.0,20.0,22.0,44.0,6.0,9.0,29.0,7.0,5.0,greater_richmond_area
Charlottesville city,38.048307,-78.498150999999993,25.79292267365662,57225.0,16.104684788895316,24.7,60.0,12.0,16.0,62.0,4.0,6.0,18.0,6.0,4.0,greater_richmond_area
Charlottesville city,38.059792,-78.481564,17.64520344252692,66579.0,20.314533622559654,42.1,79.0,4.0,7.0,51.0,16.0,14.0,3.0,9.0,6.0,greater_richmond_area
Charlottesville city,38.045814,-78.460448,23.942521043919278,56786.0,16.879058441558442,37.7,87.0,3.0,8.0,84.0,5.0,1.0,2.0,5.0,5.0,greater_richmond_area
Charlottesville city,38.035193,-78.478593,19.037448183798215,71165.0,16.3572267920094,38.2,75.0,7.0,12.0,52.0,9.0,10.0,19.0,7.0,3.0,greater_richmond_area
Chesapeake city,36.830957,-76.231659,28.86906835760574,57404.0,21.40834575260805,47.8,96.0,1.0,1.0,85.0,8.0,3.0,1.0,1.0,2.0,coastal_virginia
Chesapeake city,36.824837,-76.244834,27.605140463399046,42253.0,22.68768768768769,29.7,81.0,8.0,11.0,84.0,10.0,4.0,0.0,1.0,0.0,coastal_virginia
Chesapeake city,36.814758,-76.232191,24.371014492753623,51750.0,22.543757292882148,32.6,81.0,2.0,10.0,85.0,8.0,0.0,2.0,2.0,2.0,coastal_virginia
Chesapeake city,36.812577,-76.252548,31.976709642920802,33662.0,28.930152484013774,27.6,91.0,4.0,5.0,80.0,9.0,9.0,0.0,2.0,0.0,coastal_virginia
Chesapeake city,36.81127,-76.263759,30.70335421457458,37833.0,22.86650031191516,29.6,89.0,9.0,1.0,69.0,14.0,6.0,2.0,9.0,1.0,coastal_virginia
Chesapeake city,36.819589,-76.276955,40.143914758181694,28906.0,24.565217391304348,23.2,85.0,6.0,2.0,78.0,8.0,6.0,8.0,1.0,0.0,coastal_virginia
Chesapeake city,36.808611,-76.277142,33.274253731343286,42880.0,21.00309837335399,29.3,90.0,4.0,6.0,73.0,14.0,0.0,1.0,6.0,6.0,coastal_virginia
Chesapeake city,36.793581,-76.290398,25.896595449434166,41797.0,22.5,29.3,83.0,8.0,9.0,84.0,9.0,3.0,1.0,2.0,0.0,coastal_virginia
Chesapeake city,36.792230000000004,-76.274258,26.203433809034387,59351.0,20.06824146981627,38.9,88.0,7.0,3.0,86.0,8.0,2.0,2.0,2.0,1.0,coastal_virginia
Chesapeake city,36.786647,-76.264636,31.426188490408673,29975.0,23.02213001383126,33.2,75.0,6.0,17.0,89.0,4.0,3.0,3.0,1.0,1.0,coastal_virginia
Chesapeake city,36.739374,-76.177172,22.978239346127108,94942.0,21.372743012614396,40.4,88.0,5.0,4.0,94.0,3.0,0.0,0.0,0.0,2.0,coastal_virginia
Chesapeake city,36.765887,-76.239241,24.365033791245196,67917.0,24.258646063281827,33.8,86.0,4.0,5.0,85.0,8.0,0.0,1.0,0.0,5.0,coastal_virginia
Chesapeake city,36.778295,-76.217569,24.204329157629147,67773.0,23.89777555611097,35.2,79.0,5.0,8.0,88.0,6.0,1.0,2.0,2.0,2.0,coastal_virginia
Chesapeake city,36.757108,-76.216664,22.72076114279536,73994.0,23.135102533172496,33.8,80.0,3.0,7.0,86.0,11.0,0.0,0.0,0.0,3.0,coastal_virginia
Chesapeake city,36.798087,-76.248554,25.0691408689446,67254.0,21.60548086866598,44.7,87.0,6.0,4.0,91.0,5.0,1.0,0.0,1.0,2.0,coastal_virginia
Chesapeake city,36.798763,-76.229479,24.71011595361855,65026.0,22.524190155658392,36.1,91.0,5.0,4.0,83.0,12.0,0.0,0.0,1.0,3.0,coastal_virginia
Chesapeake city,36.766169,-76.285166,25.734225065425996,68780.0,23.211477987421382,35.7,89.0,4.0,7.0,84.0,11.0,0.0,0.0,1.0,4.0,coastal_virginia
Chesapeake city,36.74104,-76.272085,24.433849821215734,70476.0,24.475585450921773,36.5,86.0,4.0,4.0,87.0,5.0,0.0,0.0,2.0,5.0,coastal_virginia
