offense_team,defense_team,yards_gained,yards_net,yards_to_go,down,quarter,first_down,interception,fumble,pass,pass_complete,poss_team_score,def_team_score,yards_to_touchdown,drive,pass_location,run_location,passer,rusher,receiver
PHI,TB,5,61,10,1,4,0,0,0,0,0,14,38,28,21,,middle,,D.Sproles,
PHI,TB,0,59,7,3,4,0,0,0,1,0,14,38,25,21,left,,M.Sanchez,,M.Austin
TB,PHI,-5,-5,10,1,4,0,0,0,0,0,38,17,45,22,,right,,D.Martin,
TB,PHI,3,-2,15,2,4,0,0,0,0,0,38,17,50,22,,middle,,D.Martin,
TB,PHI,-3,-5,12,3,4,0,0,0,0,0,38,17,47,22,,middle,,D.Martin,
PHI,TB,8,8,10,1,4,0,0,0,1,1,17,38,85,23,left,,M.Sanchez,,B.Celek
PHI,TB,3,3,10,1,4,0,0,0,0,0,17,44,80,24,,right,,M.Sanchez,
PHI,TB,8,11,7,2,4,1,0,0,0,0,17,44,77,24,,middle,,K.Barner,
PHI,TB,5,27,10,1,4,0,0,0,1,1,17,44,69,24,middle,,M.Sanchez,,J.Matthews
PHI,TB,4,24,5,2,4,0,0,0,0,0,17,44,64,24,,right,,K.Barner,
PHI,TB,7,27,1,3,4,1,0,0,0,0,17,44,60,24,,middle,,K.Barner,
PHI,TB,7,33,13,2,4,0,0,0,0,0,17,44,56,24,,right,,K.Barner,
PHI,TB,2,33,6,3,4,0,0,0,0,0,17,44,49,24,,right,,K.Barner,
CHI,DEN,4,4,10,1,1,0,0,0,0,0,0,0,76,1,,right,,J.Langford,
CHI,DEN,0,9,6,2,1,0,0,0,1,0,0,0,72,1,right,,J.Cutler,,Z.Miller
CHI,DEN,5,9,6,3,1,0,0,0,0,0,0,0,72,1,,right,,J.Cutler,
DEN,CHI,3,74,10,1,1,0,0,0,0,0,0,0,74,2,,right,,R.Hillman,
DEN,CHI,8,11,7,2,1,1,0,0,1,1,0,0,71,2,left,,B.Osweiler,,D.Thomas
DEN,CHI,15,26,10,1,1,1,0,0,0,0,0,0,63,2,,right,,R.Hillman,
DEN,CHI,48,74,10,1,1,0,0,0,1,1,6,0,48,2,middle,,B.Osweiler,,D.Thomas
CHI,DEN,2,2,10,1,1,0,0,0,0,0,0,7,79,3,,right,,J.Langford,
CHI,DEN,21,23,8,2,1,1,0,0,1,1,0,7,77,3,right,,J.Cutler,,Z.Miller
CHI,DEN,3,26,10,1,1,0,0,0,0,0,0,7,56,3,,left,,J.Langford,
CHI,DEN,0,26,7,2,1,0,0,0,0,0,0,7,53,3,,left,,J.Langford,
CHI,DEN,10,36,7,3,1,1,0,0,1,1,0,7,53,3,right,,J.Cutler,,M.Mariani
CHI,DEN,1,37,10,1,1,0,0,0,0,0,0,7,43,3,,right,,J.Langford,
CHI,DEN,0,37,9,2,1,0,0,0,0,0,0,7,42,3,,right,,J.Langford,
DEN,CHI,6,6,10,1,1,0,0,0,0,0,7,0,88,4,,left,,R.Hillman,
DEN,CHI,13,11,12,3,1,1,0,0,0,0,7,0,90,4,,left,,C.Anderson,
DEN,CHI,9,20,10,1,1,0,0,0,1,1,7,0,77,4,right,,B.Osweiler,,V.Green
DEN,CHI,6,28,1,2,1,1,0,0,0,0,7,0,68,4,,left,,R.Hillman,
DEN,CHI,8,34,10,1,1,0,0,0,0,0,7,0,62,4,,left,,C.Anderson,
DEN,CHI,-2,32,2,2,1,0,0,0,0,0,7,0,54,4,,right,,C.Anderson,
DEN,CHI,11,43,4,3,1,1,0,0,1,1,7,0,56,4,middle,,B.Osweiler,,V.Davis
DEN,CHI,0,43,10,1,1,0,0,0,0,0,7,0,45,4,,left,,R.Hillman,
DEN,CHI,7,35,25,2,1,0,0,0,0,0,7,0,60,4,,left,,C.Anderson,
CHI,DEN,9,9,10,1,2,0,0,0,0,0,0,7,86,5,,right,,K.Carey,
CHI,DEN,4,13,1,2,2,1,0,0,0,0,0,7,77,5,,left,,K.Carey,
CHI,DEN,9,22,10,1,2,0,0,0,1,1,0,7,73,5,left,,J.Cutler,,M.Bennett
CHI,DEN,6,28,1,2,2,1,0,0,0,0,0,7,64,5,,right,,K.Carey,
CHI,DEN,1,29,10,1,2,0,0,0,0,0,0,7,58,5,,left,,K.Carey,
CHI,DEN,29,58,9,2,2,1,0,0,1,1,0,7,57,5,right,,J.Cutler,,M.Wilson
CHI,DEN,0,58,10,1,2,0,0,0,0,0,0,7,28,5,,left,,K.Carey,
CHI,DEN,0,58,10,2,2,0,0,0,1,0,0,7,28,5,middle,,J.Cutler,,M.Bennett
CHI,DEN,0,58,10,3,2,0,0,0,1,0,0,7,28,5,left,,J.Cutler,,J.Langford
DEN,CHI,4,4,10,1,2,0,0,0,1,1,7,3,80,6,middle,,B.Osweiler,,V.Davis
DEN,CHI,5,9,6,2,2,0,0,0,0,0,7,3,76,6,,left,,R.Hillman,
DEN,CHI,0,4,6,3,2,0,0,0,1,0,7,3,76,6,middle,,B.Osweiler,,O.Daniels
CHI,DEN,5,5,10,1,2,0,0,0,0,0,3,7,69,7,,left,,K.Carey,
CHI,DEN,2,7,5,2,2,0,0,0,0,0,3,7,64,7,,right,,K.Carey,
CHI,DEN,38,45,3,3,2,1,0,0,1,1,3,7,62,7,right,,J.Cutler,,J.Bellamy
CHI,DEN,0,45,10,1,2,0,0,0,0,0,3,7,24,7,,right,,K.Carey,
CHI,DEN,5,50,10,2,2,0,0,0,1,1,3,7,24,7,left,,J.Cutler,,J.Bellamy
CHI,DEN,0,50,5,3,2,0,0,0,1,0,3,7,19,7,right,,J.Cutler,,Z.Miller
DEN,CHI,2,2,10,1,2,0,0,0,0,0,7,6,97,8,,right,,R.Hillman,
DEN,CHI,0,2,8,2,2,0,0,0,1,0,7,6,95,8,right,,B.Osweiler,,D.Thomas
DEN,CHI,0,2,8,3,2,0,0,0,1,0,7,6,95,8,left,,B.Osweiler,,D.Thomas
CHI,DEN,1,1,10,1,2,0,0,0,0,0,6,7,49,9,,left,,J.Langford,
CHI,DEN,0,7,9,2,2,0,0,0,1,0,6,7,48,9,left,,J.Cutler,,Z.Miller
CHI,DEN,6,7,9,3,2,0,0,0,1,1,6,7,48,9,left,,J.Cutler,,C.Meredith
DEN,CHI,2,2,10,1,2,0,0,0,1,1,7,6,88,10,right,,B.Osweiler,,R.Hillman
DEN,CHI,11,13,8,2,2,1,0,0,0,0,7,6,86,10,,right,,R.Hillman,
DEN,CHI,10,23,10,1,2,0,0,0,1,1,7,6,75,10,left,,B.Osweiler,,O.Daniels
DEN,CHI,15,38,10,1,2,1,0,0,1,1,7,6,65,10,right,,B.Osweiler,,V.Davis
DEN,CHI,3,41,10,1,2,0,0,0,1,1,7,6,50,10,left,,B.Osweiler,,D.Thomas
DEN,CHI,12,53,7,2,2,1,0,0,1,1,7,6,47,10,middle,,B.Osweiler,,O.Daniels
DEN,CHI,2,55,10,1,2,0,0,0,0,0,7,6,35,10,,right,,R.Hillman,
DEN,CHI,12,67,8,2,2,1,0,0,1,1,7,6,33,10,left,,B.Osweiler,,C.Latimer
DEN,CHI,1,68,10,1,2,0,0,0,1,1,7,6,21,10,left,,B.Osweiler,,C.Anderson
DEN,CHI,5,73,9,2,2,0,0,0,0,0,7,6,20,10,,right,,B.Osweiler,
DEN,CHI,9,82,4,3,2,0,0,0,1,1,7,6,15,10,middle,,B.Osweiler,,V.Davis
DEN,CHI,0,82,6,1,2,0,0,0,1,0,7,6,6,10,left,,B.Osweiler,,D.Thomas
DEN,CHI,31,31,10,1,3,1,0,0,1,1,10,6,82,11,right,,B.Osweiler,,O.Daniels
DEN,CHI,7,31,17,2,3,0,0,0,0,0,10,6,58,11,,right,,R.Hillman,
CHI,DEN,4,4,10,1,3,0,0,0,0,0,6,10,91,12,,right,,J.Langford,
CHI,DEN,0,4,6,2,3,0,0,0,1,0,6,10,87,12,right,,J.Cutler,,M.Bennett
CHI,DEN,5,9,6,3,3,0,0,0,1,1,6,10,87,12,left,,J.Cutler,,J.Langford
DEN,CHI,6,6,10,1,3,0,0,0,0,0,10,6,52,13,,right,,R.Hillman,
DEN,CHI,3,9,4,2,3,0,0,0,0,0,10,6,46,13,,left,,R.Hillman,
DEN,CHI,0,9,1,3,3,0,0,0,1,0,10,6,43,13,right,,B.Osweiler,,D.Thomas
CHI,DEN,6,6,10,1,3,0,0,0,0,0,6,10,90,14,,right,,J.Cutler,
CHI,DEN,5,11,4,2,3,0,0,0,0,0,6,10,84,14,,left,,K.Carey,
DEN,CHI,7,7,10,1,3,0,0,0,0,0,10,6,25,15,,right,,R.Hillman,
DEN,CHI,7,14,3,2,3,1,0,0,0,0,10,6,18,15,,right,,R.Hillman,
DEN,CHI,1,15,10,1,3,0,0,0,0,0,10,6,11,15,,right,,R.Hillman,
DEN,CHI,0,15,9,2,3,0,0,0,0,0,10,6,10,15,,right,,C.Anderson,
DEN,CHI,8,23,9,3,3,0,0,0,1,1,10,6,10,15,middle,,B.Osweiler,,J.Norwood
DEN,CHI,0,23,1,4,3,1,0,0,0,0,10,6,2,15,,left,,R.Hillman,
CHI,DEN,3,3,10,1,3,0,0,0,0,0,6,10,98,16,,left,,J.Langford,
CHI,DEN,6,9,7,2,3,0,0,0,1,1,6,10,95,16,left,,J.Cutler,,Z.Miller
CHI,DEN,5,19,10,1,3,0,0,0,0,0,6,10,84,16,,right,,J.Langford,
CHI,DEN,29,77,10,1,3,1,0,0,1,1,6,10,50,16,middle,,J.Cutler,,M.Wilson
CHI,DEN,2,79,10,1,3,0,0,0,0,0,6,10,21,16,,right,,J.Langford,
CHI,DEN,0,79,8,2,3,0,0,0,1,0,6,10,19,16,right,,J.Cutler,,J.Langford
CHI,DEN,0,79,8,3,3,0,0,0,1,0,6,10,19,16,left,,J.Cutler,,M.Wilson
DEN,CHI,11,11,10,1,3,1,0,0,1,1,10,9,71,17,left,,B.Osweiler,,V.Davis
DEN,CHI,3,14,10,1,3,0,0,0,0,0,10,9,60,17,,left,,R.Hillman,
DEN,CHI,0,14,7,2,4,0,0,0,1,0,10,9,57,17,right,,B.Osweiler,,D.Thomas
DEN,CHI,12,26,7,3,4,1,0,0,1,1,10,9,57,17,right,,B.Osweiler,,C.Anderson
DEN,CHI,6,32,10,1,4,0,0,0,0,0,10,9,45,17,,right,,C.Anderson,
DEN,CHI,16,48,4,2,4,1,0,0,1,1,10,9,39,17,left,,B.Osweiler,,O.Daniels
DEN,CHI,11,59,10,1,4,1,0,0,0,0,10,9,23,17,,left,,R.Hillman,
DEN,CHI,2,61,10,1,4,0,0,0,0,0,10,9,12,17,,left,,R.Hillman,
DEN,CHI,0,61,8,2,4,0,0,0,1,0,10,9,10,17,right,,B.Osweiler,,C.Latimer
DEN,CHI,10,71,8,3,4,0,0,0,1,1,16,9,10,17,middle,,B.Osweiler,,C.Latimer
CHI,DEN,18,33,10,1,4,1,0,0,0,0,9,17,80,18,,right,,J.Cutler,
CHI,DEN,40,73,10,1,4,0,0,0,1,1,9,17,47,18,right,,J.Cutler,,M.Wilson
CHI,DEN,3,76,7,1,4,0,0,0,1,1,9,17,7,18,right,,J.Cutler,,J.Langford
CHI,DEN,0,76,4,2,4,0,0,0,1,0,9,17,4,18,right,,J.Cutler,,M.Bennett
CHI,DEN,0,76,4,3,4,0,0,0,1,0,9,17,4,18,right,,J.Cutler,,M.Wilson
CHI,DEN,0,76,4,4,4,1,0,0,1,0,9,17,4,18,right,,J.Cutler,,J.Langford
DEN,CHI,5,5,10,1,4,0,0,0,0,0,17,9,96,19,,left,,C.Anderson,
DEN,CHI,4,9,5,2,4,0,0,0,0,0,17,9,91,19,,left,,C.Anderson,
DEN,CHI,15,24,1,3,4,1,0,0,0,0,17,9,87,19,,left,,C.Anderson,
DEN,CHI,1,25,10,1,4,0,0,0,0,0,17,9,72,19,,right,,R.Hillman,
DEN,CHI,18,43,9,2,4,1,0,0,1,1,17,9,71,19,right,,B.Osweiler,,V.Davis
DEN,CHI,4,47,10,1,4,0,0,0,0,0,17,9,53,19,,right,,R.Hillman,
DEN,CHI,5,52,6,2,4,0,0,0,0,0,17,9,49,19,,right,,C.Latimer,
DEN,CHI,0,52,1,3,4,0,0,0,0,0,17,9,44,19,,left,,C.Anderson,
CHI,DEN,-2,-2,10,1,4,0,0,0,0,0,9,17,76,20,,left,,J.Langford,
CHI,DEN,2,0,12,2,4,0,0,0,1,1,9,17,78,20,middle,,J.Cutler,,J.Bellamy
CHI,DEN,17,17,10,3,4,1,0,0,1,1,9,17,76,20,right,,J.Cutler,,M.Bennett
CHI,DEN,0,17,10,1,4,0,0,0,1,0,9,17,59,20,right,,J.Cutler,,M.Bennett
DEN,CHI,3,3,10,1,4,0,0,0,0,0,17,9,67,21,,right,,C.Anderson,
DEN,CHI,0,3,7,2,4,0,0,0,0,0,17,9,64,21,,left,,C.Anderson,
CHI,DEN,20,20,10,1,4,1,0,0,1,1,9,17,65,22,right,,J.Cutler,,Z.Miller
CHI,DEN,12,32,10,1,4,1,0,0,1,1,9,17,45,22,right,,J.Cutler,,J.Bellamy
CHI,DEN,4,36,10,1,4,0,0,0,1,1,9,17,33,22,left,,J.Cutler,,M.Wilson
CHI,DEN,9,63,10,1,4,0,0,0,1,1,9,17,11,22,left,,J.Cutler,,J.Langford
CHI,DEN,0,63,1,2,4,0,0,0,1,0,9,17,2,22,middle,,J.Cutler,,J.Bellamy
CHI,DEN,2,65,1,3,4,0,0,0,0,0,15,17,2,22,,right,,J.Langford,
HOU,NYJ,1,1,10,1,1,0,0,0,0,0,0,0,80,1,,left,,A.Blue,
HOU,NYJ,5,6,9,2,1,0,0,0,1,1,0,0,79,1,left,,T.Yates,,J.Grimes
HOU,NYJ,5,11,4,3,1,1,0,0,1,1,0,0,74,1,right,,T.Yates,,D.Hopkins
HOU,NYJ,0,11,10,1,1,0,0,0,1,0,0,0,69,1,right,,T.Yates,,D.Hopkins
HOU,NYJ,0,11,10,2,1,0,0,0,1,0,0,0,69,1,middle,,T.Yates,,C.Shorts
HOU,NYJ,0,11,10,3,1,0,0,0,1,0,0,0,69,1,left,,T.Yates,,C.Shorts
NYJ,HOU,9,27,10,1,1,0,0,0,1,1,0,0,76,2,right,,R.Fitzpatrick,,C.Ivory
NYJ,HOU,5,14,1,2,1,1,0,0,0,0,0,0,67,2,,middle,,B.Powell,
NYJ,HOU,8,22,10,1,1,0,0,0,1,1,0,0,62,2,left,,R.Fitzpatrick,,B.Marshall
NYJ,HOU,7,29,2,2,1,1,0,0,0,0,0,0,54,2,,middle,,S.Ridley,
NYJ,HOU,-2,27,10,1,1,0,0,0,0,0,0,0,47,2,,left,,S.Ridley,
NYJ,HOU,-5,27,7,2,1,0,0,0,1,1,0,0,44,2,left,,R.Fitzpatrick,,S.Ridley
NYJ,HOU,0,27,12,3,1,0,0,0,1,0,0,0,49,2,left,,R.Fitzpatrick,,B.Powell
HOU,NYJ,2,31,10,1,1,0,0,0,0,0,0,0,80,3,,middle,,A.Blue,
HOU,NYJ,13,63,8,2,1,1,0,0,0,0,0,0,78,3,,right,,J.Grimes,
HOU,NYJ,3,48,10,1,1,0,0,0,0,0,0,0,65,3,,right,,J.Grimes,
HOU,NYJ,10,51,7,2,1,1,0,0,1,1,0,0,62,3,middle,,T.Yates,,A.Blue
HOU,NYJ,3,31,10,1,1,0,0,0,0,0,0,0,52,3,,middle,,A.Blue,
HOU,NYJ,14,45,7,2,1,1,0,0,1,1,0,0,49,3,left,,T.Yates,,D.Hopkins
HOU,NYJ,3,48,10,1,1,0,0,0,0,0,0,0,35,3,,right,,A.Blue,
HOU,NYJ,3,51,7,2,1,0,0,0,0,0,0,0,32,3,,middle,,J.Prosch,
HOU,NYJ,12,63,4,3,1,1,0,0,0,0,0,0,29,3,,left,,C.Shorts,
HOU,NYJ,4,67,10,1,1,0,0,0,1,1,0,0,17,3,left,,T.Yates,,J.Grimes
HOU,NYJ,3,70,6,2,1,0,0,0,0,0,0,0,13,3,,middle,,A.Blue,
HOU,NYJ,4,74,3,3,1,1,0,0,1,1,0,0,10,3,middle,,T.Yates,,N.Washington
HOU,NYJ,4,78,6,1,1,0,0,0,0,0,0,0,6,3,,middle,,A.Blue,
HOU,NYJ,0,78,2,2,1,0,0,0,1,0,0,0,2,3,left,,T.Yates,,J.Watt
HOU,NYJ,0,78,2,3,2,0,0,0,1,0,0,0,2,3,right,,T.Yates,,N.Washington
NYJ,HOU,0,0,10,1,2,0,0,0,1,0,0,3,77,4,right,,R.Fitzpatrick,,B.Marshall
NYJ,HOU,2,2,10,2,2,0,0,0,0,0,0,3,77,4,,right,,C.Ivory,
NYJ,HOU,0,2,8,3,2,0,0,0,1,0,0,3,75,4,right,,R.Fitzpatrick,,B.Powell
HOU,NYJ,7,7,10,1,2,0,0,0,1,1,3,0,60,5,middle,,T.Yates,,R.Griffin
HOU,NYJ,1,8,3,2,2,0,0,0,0,0,3,0,53,5,,right,,A.Blue,
HOU,NYJ,7,15,2,3,2,1,0,0,0,0,3,0,52,5,,right,,C.Shorts,
HOU,NYJ,1,16,10,1,2,0,0,0,0,0,3,0,45,5,,middle,,A.Blue,
HOU,NYJ,0,16,9,2,2,0,0,0,0,0,3,0,44,5,,left,,A.Blue,
NYJ,HOU,16,16,10,1,2,1,0,0,1,1,0,3,47,6,right,,R.Fitzpatrick,,Q.Enunwa
NYJ,HOU,9,25,10,1,2,0,0,0,0,0,0,3,31,6,,right,,B.Powell,
NYJ,HOU,0,25,1,2,2,0,0,0,1,0,0,3,22,6,middle,,R.Fitzpatrick,,E.Decker
NYJ,HOU,0,25,1,3,2,0,0,0,0,0,0,3,22,6,,right,,C.Ivory,
HOU,NYJ,2,2,10,1,2,0,0,0,0,0,3,3,80,7,,left,,A.Hunt,
HOU,NYJ,0,2,8,2,2,0,0,0,1,0,3,3,78,7,left,,T.Yates,,J.Strong
HOU,NYJ,-1,1,8,3,2,0,0,0,1,1,3,3,78,7,left,,T.Yates,,R.Griffin
NYJ,HOU,2,2,10,1,2,0,0,0,0,0,3,3,62,8,,middle,,C.Ivory,
NYJ,HOU,11,3,18,2,2,0,0,0,1,1,3,3,70,8,left,,R.Fitzpatrick,,B.Powell
NYJ,HOU,0,3,7,3,2,0,0,0,1,0,3,3,59,8,middle,,R.Fitzpatrick,,E.Decker
HOU,NYJ,-2,-2,10,1,2,0,0,0,0,0,3,3,85,9,,right,,A.Blue,
HOU,NYJ,18,85,12,2,2,1,0,0,1,1,3,3,87,9,right,,T.Yates,,D.Hopkins
HOU,NYJ,8,85,10,1,2,0,0,0,0,0,3,3,69,9,,middle,,A.Blue,
HOU,NYJ,61,85,2,2,2,0,0,0,1,1,9,3,61,9,middle,,T.Yates,,D.Hopkins
NYJ,HOU,8,8,10,1,2,0,0,0,1,1,3,10,61,10,right,,R.Fitzpatrick,,B.Marshall
NYJ,HOU,-4,4,2,2,2,0,0,0,0,0,3,10,53,10,,right,,S.Ridley,
HOU,NYJ,0,0,10,1,2,0,0,0,1,0,10,3,82,11,left,,T.Yates,,N.Washington
HOU,NYJ,6,6,10,2,2,0,0,0,0,0,10,3,82,11,,middle,,J.Grimes,
HOU,NYJ,0,11,10,1,2,0,0,0,1,0,10,3,71,11,left,,T.Yates,,D.Hopkins
HOU,NYJ,6,17,10,2,2,0,0,0,0,0,10,3,71,11,,middle,,J.Grimes,
HOU,NYJ,9,26,4,3,2,0,0,0,1,1,10,3,65,11,right,,T.Yates,,N.Washington
HOU,NYJ,0,26,10,1,2,0,0,0,1,0,10,3,56,11,right,,T.Yates,,D.Hopkins
HOU,NYJ,0,26,10,2,2,0,0,0,1,0,10,3,56,11,left,,T.Yates,,D.Hopkins
HOU,NYJ,0,26,10,3,2,0,0,0,1,0,10,3,56,11,middle,,T.Yates,,D.Hopkins
NYJ,HOU,0,0,10,1,3,0,0,0,1,0,3,10,82,13,right,,R.Fitzpatrick,,E.Decker
NYJ,HOU,0,0,10,2,3,0,0,0,1,0,3,10,82,13,left,,R.Fitzpatrick,,E.Decker
NYJ,HOU,0,0,10,3,3,0,0,0,1,0,3,10,82,13,middle,,R.Fitzpatrick,,D.Smith
HOU,NYJ,0,0,10,1,3,0,0,0,1,0,10,3,54,14,right,,T.Yates,,N.Washington
HOU,NYJ,5,5,10,2,3,0,0,0,0,0,10,3,54,14,,middle,,A.Blue,
HOU,NYJ,0,5,5,3,3,0,0,0,1,0,10,3,49,14,right,,T.Yates,,D.Hopkins
NYJ,HOU,23,23,10,1,3,1,0,0,0,0,3,10,87,15,,left,,C.Ivory,
NYJ,HOU,0,87,10,1,3,0,0,1,0,0,3,10,64,15,,middle,,C.Ivory,
NYJ,HOU,-1,64,10,1,3,0,0,0,0,0,3,10,20,15,,middle,,S.Ridley,
NYJ,HOU,0,-1,11,2,3,0,0,0,1,0,3,10,21,15,left,,R.Fitzpatrick,,B.Marshall
NYJ,HOU,21,87,11,3,3,0,0,0,1,1,9,10,21,15,right,,R.Fitzpatrick,,B.Marshall
HOU,NYJ,-3,-3,10,1,3,0,0,0,0,0,10,10,80,16,,left,,A.Blue,
HOU,NYJ,0,-3,13,2,3,0,0,0,1,0,10,10,83,16,left,,T.Yates,,N.Washington
HOU,NYJ,16,13,13,3,3,1,0,0,1,1,10,10,83,16,right,,T.Yates,,C.Shorts
HOU,NYJ,35,48,10,1,3,1,0,0,1,1,10,10,67,16,left,,T.Yates,,C.Shorts
HOU,NYJ,5,53,10,1,3,0,0,0,0,0,10,10,32,16,,right,,C.Shorts,
HOU,NYJ,6,59,5,2,3,1,0,0,0,0,10,10,27,16,,left,,A.Blue,
HOU,NYJ,21,80,10,1,3,0,0,0,1,1,16,10,21,16,right,,,,A.Blue
NYJ,HOU,0,0,10,1,3,0,0,0,1,0,10,17,80,17,middle,,R.Fitzpatrick,,B.Marshall
NYJ,HOU,5,5,10,2,3,0,0,0,0,0,10,17,80,17,,right,,B.Powell,
HOU,NYJ,19,63,10,1,3,1,0,0,1,1,17,10,63,18,right,,T.Yates,,J.Grimes
HOU,NYJ,8,63,10,1,3,0,0,0,0,0,17,10,44,18,,right,,J.Grimes,
HOU,NYJ,0,63,2,2,3,0,0,0,1,0,17,10,36,18,right,,T.Yates,,A.Hunt
HOU,NYJ,2,29,2,3,3,1,0,0,0,0,17,10,36,18,,left,,A.Hunt,
HOU,NYJ,14,43,10,1,3,1,0,0,0,0,17,10,34,18,,middle,,A.Blue,
HOU,NYJ,20,63,10,1,3,0,0,0,1,1,23,10,20,18,right,,T.Yates,,D.Hopkins
NYJ,HOU,6,6,10,1,3,0,0,0,0,0,10,24,80,19,,middle,,C.Ivory,
NYJ,HOU,3,9,4,2,3,0,0,0,0,0,10,24,74,19,,left,,C.Ivory,
NYJ,HOU,25,34,1,3,3,1,0,0,1,1,10,24,71,19,right,,R.Fitzpatrick,,E.Decker
NYJ,HOU,0,34,10,1,3,0,0,0,1,0,10,24,46,19,left,,R.Fitzpatrick,,D.Smith
NYJ,HOU,16,50,10,2,3,1,0,0,1,1,10,24,46,19,middle,,R.Fitzpatrick,,E.Decker
NYJ,HOU,3,53,10,1,3,0,0,0,0,0,10,24,30,19,,left,,B.Powell,
NYJ,HOU,-5,48,7,2,3,0,0,0,1,1,10,24,27,19,middle,,R.Fitzpatrick,,W.Johnson
NYJ,HOU,0,38,22,3,4,0,0,0,1,0,10,24,42,19,middle,,R.Fitzpatrick,,Q.Enunwa
HOU,NYJ,5,5,10,1,4,0,0,0,0,0,24,10,94,20,,left,,A.Blue,
HOU,NYJ,3,8,5,2,4,0,0,0,0,0,24,10,89,20,,middle,,A.Blue,
HOU,NYJ,1,9,2,3,4,0,0,0,0,0,24,10,86,20,,right,,C.Shorts,
NYJ,HOU,6,19,10,1,4,0,0,0,1,1,10,24,86,21,left,,R.Fitzpatrick,,Q.Enunwa
NYJ,HOU,0,19,4,2,4,0,0,0,0,0,10,24,80,21,,middle,,C.Ivory,
NYJ,HOU,5,19,4,3,4,1,0,0,1,1,10,24,80,21,right,,R.Fitzpatrick,,B.Marshall
NYJ,HOU,22,18,19,2,4,1,0,0,1,1,10,24,84,21,left,,R.Fitzpatrick,,E.Decker
NYJ,HOU,0,18,10,1,4,0,0,0,1,0,10,24,62,21,middle,,R.Fitzpatrick,,D.Smith
NYJ,HOU,0,18,10,2,4,0,0,0,1,0,10,24,62,21,middle,,R.Fitzpatrick,,E.Decker
HOU,NYJ,3,5,10,1,4,0,0,0,1,1,24,10,77,22,middle,,T.Yates,,A.Blue
HOU,NYJ,2,5,7,2,4,0,0,0,0,0,24,10,74,22,,middle,,A.Blue,
HOU,NYJ,0,5,5,3,4,0,0,0,1,0,24,10,72,22,right,,T.Yates,,C.Shorts
NYJ,HOU,25,25,10,1,4,1,0,0,1,1,10,24,73,23,middle,,R.Fitzpatrick,,B.Powell
NYJ,HOU,18,52,10,1,4,1,0,0,1,1,10,24,48,23,middle,,R.Fitzpatrick,,E.Decker
NYJ,HOU,5,55,10,1,4,0,0,0,1,1,10,24,30,23,right,,R.Fitzpatrick,,B.Powell
NYJ,HOU,0,48,5,2,4,0,0,0,1,0,10,24,25,23,left,,R.Fitzpatrick,,B.Marshall
NYJ,HOU,4,52,5,3,4,0,0,0,0,0,10,24,25,23,,middle,,R.Fitzpatrick,
NYJ,HOU,3,55,1,4,4,1,0,0,0,0,10,24,21,23,,left,,R.Fitzpatrick,
NYJ,HOU,0,55,10,1,4,0,0,0,1,0,10,24,18,23,middle,,R.Fitzpatrick,,E.Decker
NYJ,HOU,12,67,10,2,4,1,0,0,1,1,10,24,18,23,middle,,R.Fitzpatrick,,B.Powell
NYJ,HOU,6,73,6,1,4,0,0,0,0,0,16,24,6,23,,middle,,R.Fitzpatrick,
HOU,NYJ,2,-3,15,1,4,0,0,0,0,0,24,17,85,24,,left,,A.Blue,
HOU,NYJ,2,-1,13,2,4,0,0,0,0,0,24,17,83,24,,right,,C.Shorts,
HOU,NYJ,0,4,6,3,4,0,0,0,1,0,24,17,76,24,right,,T.Yates,,D.Hopkins
NYJ,HOU,5,5,10,1,4,0,0,0,1,1,17,24,59,25,right,,R.Fitzpatrick,,B.Marshall
NYJ,HOU,0,5,5,2,4,0,0,0,1,0,17,24,54,25,middle,,R.Fitzpatrick,,Q.Enunwa
NYJ,HOU,0,5,5,3,4,0,0,0,1,0,17,24,54,25,middle,,R.Fitzpatrick,,E.Decker
HOU,NYJ,0,0,10,1,4,0,0,0,0,0,24,17,63,26,,left,,A.Blue,
HOU,NYJ,0,0,10,2,4,0,0,0,0,0,24,17,63,26,,left,,A.Blue,
HOU,NYJ,0,0,10,3,4,0,0,0,1,0,24,17,63,26,right,,T.Yates,,
NYJ,HOU,14,14,10,1,4,0,0,0,1,1,17,24,80,27,middle,,R.Fitzpatrick,,B.Powell
CAR,WAS,0,0,10,1,1,0,0,0,0,0,0,0,62,1,,right,,J.Stewart,
CAR,WAS,0,0,10,2,1,0,0,0,1,0,0,0,62,1,right,,C.Newton,,D.Funchess
CAR,WAS,0,0,10,3,1,0,0,0,1,0,0,0,62,1,left,,C.Newton,,D.Funchess
WAS,CAR,2,20,10,1,1,0,0,0,0,0,0,0,79,2,,middle,,A.Morris,
WAS,CAR,13,20,8,2,1,1,0,0,1,1,0,0,77,2,left,,K.Cousins,,P.Garcon
WAS,CAR,-2,11,10,1,1,0,0,0,0,0,0,0,64,2,,left,,A.Morris,
WAS,CAR,7,18,12,2,1,0,0,0,1,1,0,0,66,2,right,,K.Cousins,,J.Reed
CAR,WAS,13,13,10,1,1,1,0,0,1,1,0,0,31,3,middle,,C.Newton,,D.Funchess
CAR,WAS,6,19,10,1,1,0,0,0,0,0,0,0,18,3,,right,,J.Stewart,
CAR,WAS,12,31,4,2,1,0,0,0,1,1,6,0,12,3,right,,C.Newton,,J.Stewart
